vout3	Id(M7)	Id(M8)
5.170000000000003e-01	1.187733e-05	2.304527e-05
5.180000000000003e-01	1.202910e-05	2.334632e-05
5.190000000000003e-01	1.218184e-05	2.364935e-05
5.200000000000004e-01	1.233551e-05	2.395433e-05
5.210000000000004e-01	1.249013e-05	2.426126e-05
5.220000000000004e-01	1.264566e-05	2.457010e-05
5.230000000000004e-01	1.280211e-05	2.488085e-05
5.240000000000004e-01	1.295947e-05	2.519347e-05
5.250000000000004e-01	1.311772e-05	2.550796e-05
5.260000000000004e-01	1.327685e-05	2.582428e-05
5.270000000000004e-01	1.343686e-05	2.614242e-05
5.280000000000004e-01	1.359772e-05	2.646236e-05
5.290000000000004e-01	1.375944e-05	2.678407e-05
5.300000000000004e-01	1.392200e-05	2.710753e-05
5.310000000000004e-01	1.408538e-05	2.743272e-05
5.320000000000004e-01	1.424958e-05	2.775962e-05
5.330000000000004e-01	1.441459e-05	2.808820e-05
5.340000000000004e-01	1.458038e-05	2.841844e-05
5.350000000000004e-01	1.474696e-05	2.875032e-05
5.360000000000004e-01	1.491430e-05	2.908380e-05
5.370000000000004e-01	1.508241e-05	2.941887e-05
5.380000000000004e-01	1.525125e-05	2.975551e-05
5.390000000000004e-01	1.542082e-05	3.009368e-05
5.400000000000004e-01	1.559111e-05	3.043336e-05
5.410000000000004e-01	1.576211e-05	3.077452e-05
5.420000000000004e-01	1.593380e-05	3.111714e-05
5.430000000000004e-01	1.610617e-05	3.146120e-05
5.440000000000004e-01	1.627920e-05	3.180666e-05
5.450000000000004e-01	1.645288e-05	3.215349e-05
5.460000000000004e-01	1.662720e-05	3.250168e-05
5.470000000000004e-01	1.680214e-05	3.285119e-05
5.480000000000004e-01	1.697769e-05	3.320199e-05
5.490000000000004e-01	1.715384e-05	3.355406e-05
5.500000000000004e-01	1.733057e-05	3.390737e-05
5.510000000000004e-01	1.750786e-05	3.426189e-05
5.520000000000004e-01	1.768571e-05	3.461758e-05
5.530000000000004e-01	1.786410e-05	3.497443e-05
5.540000000000004e-01	1.804301e-05	3.533240e-05
5.550000000000004e-01	1.822243e-05	3.569146e-05
5.560000000000004e-01	1.840234e-05	3.605159e-05
5.570000000000004e-01	1.858273e-05	3.641274e-05
5.580000000000004e-01	1.876359e-05	3.677489e-05
5.590000000000004e-01	1.894489e-05	3.713802e-05
5.600000000000004e-01	1.912663e-05	3.750208e-05
5.610000000000004e-01	1.930878e-05	3.786706e-05
5.620000000000004e-01	1.949134e-05	3.823291e-05
5.630000000000004e-01	1.967428e-05	3.859960e-05
5.640000000000004e-01	1.985760e-05	3.896711e-05
5.650000000000004e-01	2.004127e-05	3.933540e-05
5.660000000000004e-01	2.022528e-05	3.970444e-05
5.670000000000004e-01	2.040961e-05	4.007420e-05
5.680000000000004e-01	2.059425e-05	4.044464e-05
5.690000000000004e-01	2.077919e-05	4.081574e-05
5.700000000000004e-01	2.096439e-05	4.118745e-05
5.710000000000004e-01	2.114986e-05	4.155976e-05
5.720000000000004e-01	2.133557e-05	4.193262e-05
5.730000000000004e-01	2.152151e-05	4.230599e-05
5.740000000000004e-01	2.170766e-05	4.267986e-05
5.750000000000004e-01	2.189400e-05	4.305418e-05
5.760000000000004e-01	2.208052e-05	4.342892e-05
5.770000000000004e-01	2.226720e-05	4.380405e-05
5.780000000000004e-01	2.245403e-05	4.417953e-05
5.790000000000004e-01	2.264098e-05	4.455533e-05
5.800000000000004e-01	2.282804e-05	4.493142e-05
5.810000000000004e-01	2.301520e-05	4.530776e-05
5.820000000000004e-01	2.320243e-05	4.568432e-05
5.830000000000004e-01	2.338973e-05	4.606106e-05
5.840000000000004e-01	2.357707e-05	4.643794e-05
5.850000000000004e-01	2.376444e-05	4.681495e-05
5.860000000000004e-01	2.395182e-05	4.719203e-05
5.870000000000004e-01	2.413919e-05	4.756916e-05
5.880000000000004e-01	2.432654e-05	4.794631e-05
5.890000000000004e-01	2.451385e-05	4.832343e-05
5.900000000000004e-01	2.470110e-05	4.870049e-05
5.910000000000004e-01	2.488828e-05	4.907746e-05
5.920000000000004e-01	2.507536e-05	4.945430e-05
5.930000000000004e-01	2.526234e-05	4.983099e-05
5.940000000000004e-01	2.544920e-05	5.020747e-05
5.950000000000004e-01	2.563591e-05	5.058373e-05
5.960000000000004e-01	2.582247e-05	5.095973e-05
5.970000000000004e-01	2.600885e-05	5.133542e-05
5.980000000000004e-01	2.619504e-05	5.171079e-05
5.990000000000004e-01	2.638102e-05	5.208579e-05
6.000000000000004e-01	2.656677e-05	5.246038e-05
6.010000000000004e-01	2.675229e-05	5.283454e-05
6.020000000000004e-01	2.693755e-05	5.320823e-05
6.030000000000004e-01	2.712253e-05	5.358142e-05
6.040000000000004e-01	2.730722e-05	5.395407e-05
6.050000000000004e-01	2.749160e-05	5.432615e-05
6.060000000000004e-01	2.767566e-05	5.469763e-05
6.070000000000004e-01	2.785938e-05	5.506846e-05
6.080000000000004e-01	2.804274e-05	5.543863e-05
6.090000000000004e-01	2.822573e-05	5.580809e-05
6.100000000000004e-01	2.840833e-05	5.617681e-05
6.110000000000004e-01	2.859052e-05	5.654476e-05
6.120000000000004e-01	2.877229e-05	5.691191e-05
6.130000000000004e-01	2.895363e-05	5.727822e-05
6.140000000000004e-01	2.913451e-05	5.764366e-05
6.150000000000004e-01	2.931493e-05	5.800821e-05
6.160000000000004e-01	2.949486e-05	5.837181e-05
6.170000000000004e-01	2.967429e-05	5.873446e-05
6.180000000000004e-01	2.985321e-05	5.909611e-05
6.190000000000004e-01	3.003160e-05	5.945673e-05
6.200000000000004e-01	3.020944e-05	5.981630e-05
6.210000000000004e-01	3.038673e-05	6.017477e-05
6.220000000000004e-01	3.056344e-05	6.053212e-05
6.230000000000004e-01	3.073956e-05	6.088833e-05
6.240000000000004e-01	3.091508e-05	6.124335e-05
6.250000000000004e-01	3.108998e-05	6.159717e-05
6.260000000000004e-01	3.126425e-05	6.194974e-05
6.270000000000004e-01	3.143787e-05	6.230105e-05
6.280000000000004e-01	3.161083e-05	6.265107e-05
6.290000000000004e-01	3.178312e-05	6.299975e-05
6.300000000000004e-01	3.195472e-05	6.334708e-05
6.310000000000004e-01	3.212562e-05	6.369304e-05
6.320000000000005e-01	3.229581e-05	6.403758e-05
6.330000000000005e-01	3.246527e-05	6.438069e-05
6.340000000000005e-01	3.263399e-05	6.472234e-05
6.350000000000005e-01	3.280196e-05	6.506250e-05
6.360000000000005e-01	3.296916e-05	6.540115e-05
6.370000000000005e-01	3.313558e-05	6.573826e-05
6.380000000000005e-01	3.330122e-05	6.607380e-05
6.390000000000005e-01	3.346605e-05	6.640776e-05
6.400000000000005e-01	3.363008e-05	6.674010e-05
6.410000000000005e-01	3.379328e-05	6.707080e-05
6.420000000000005e-01	3.395564e-05	6.739985e-05
6.430000000000005e-01	3.411716e-05	6.772721e-05
6.440000000000005e-01	3.427782e-05	6.805287e-05
6.450000000000005e-01	3.443761e-05	6.837680e-05
6.460000000000005e-01	3.459653e-05	6.869898e-05
6.470000000000005e-01	3.475456e-05	6.901939e-05
6.480000000000005e-01	3.491169e-05	6.933801e-05
6.490000000000005e-01	3.506791e-05	6.965482e-05
6.500000000000005e-01	3.522321e-05	6.996981e-05
6.510000000000005e-01	3.537759e-05	7.028293e-05
6.520000000000005e-01	3.553104e-05	7.059420e-05
6.530000000000005e-01	3.568354e-05	7.090358e-05
6.540000000000005e-01	3.583509e-05	7.121106e-05
6.550000000000005e-01	3.598568e-05	7.151661e-05
6.560000000000005e-01	3.613530e-05	7.182022e-05
6.570000000000005e-01	3.628395e-05	7.212189e-05
6.580000000000005e-01	3.643161e-05	7.242158e-05
6.590000000000005e-01	3.657829e-05	7.271929e-05
6.600000000000005e-01	3.672396e-05	7.301500e-05
6.610000000000005e-01	3.686863e-05	7.330870e-05
6.620000000000005e-01	3.701230e-05	7.360037e-05
6.630000000000005e-01	3.715494e-05	7.389001e-05
6.640000000000005e-01	3.729657e-05	7.417759e-05
6.650000000000005e-01	3.743717e-05	7.446310e-05
6.660000000000005e-01	3.757673e-05	7.474655e-05
6.670000000000005e-01	3.771525e-05	7.502790e-05
6.680000000000005e-01	3.785274e-05	7.530716e-05
6.690000000000005e-01	3.798917e-05	7.558431e-05
6.700000000000005e-01	3.812456e-05	7.585935e-05
6.710000000000005e-01	3.825888e-05	7.613227e-05
6.720000000000005e-01	3.839215e-05	7.640305e-05
6.730000000000005e-01	3.852435e-05	7.667168e-05
6.740000000000005e-01	3.865549e-05	7.693817e-05
6.750000000000005e-01	3.878556e-05	7.720252e-05
6.760000000000005e-01	3.891455e-05	7.746469e-05
6.770000000000005e-01	3.904247e-05	7.772470e-05
6.780000000000005e-01	3.916931e-05	7.798254e-05
6.790000000000005e-01	3.929507e-05	7.823819e-05
6.800000000000005e-01	3.941975e-05	7.849167e-05
6.810000000000005e-01	3.954335e-05	7.874296e-05
6.820000000000005e-01	3.966586e-05	7.899207e-05
6.830000000000005e-01	3.978728e-05	7.923898e-05
6.840000000000005e-01	3.990762e-05	7.948370e-05
6.850000000000005e-01	4.002687e-05	7.972623e-05
6.860000000000005e-01	4.014503e-05	7.996655e-05
6.870000000000005e-01	4.026210e-05	8.020468e-05
6.880000000000005e-01	4.037809e-05	8.044061e-05
6.890000000000005e-01	4.049299e-05	8.067434e-05
6.900000000000005e-01	4.060680e-05	8.090587e-05
6.910000000000005e-01	4.071952e-05	8.113521e-05
6.920000000000005e-01	4.083115e-05	8.136234e-05
6.930000000000005e-01	4.094170e-05	8.158728e-05
6.940000000000005e-01	4.105116e-05	8.181004e-05
6.950000000000005e-01	4.115955e-05	8.203059e-05
6.960000000000005e-01	4.126685e-05	8.224897e-05
6.970000000000005e-01	4.137307e-05	8.246515e-05
6.980000000000005e-01	4.147821e-05	8.267916e-05
6.990000000000005e-01	4.158227e-05	8.289098e-05
7.000000000000005e-01	4.168527e-05	8.310064e-05
7.010000000000005e-01	4.178719e-05	8.330812e-05
7.020000000000005e-01	4.188804e-05	8.351344e-05
7.030000000000005e-01	4.198783e-05	8.371661e-05
7.040000000000005e-01	4.208655e-05	8.391762e-05
7.050000000000005e-01	4.218422e-05	8.411649e-05
7.060000000000005e-01	4.228083e-05	8.431321e-05
7.070000000000005e-01	4.237638e-05	8.450780e-05
7.080000000000005e-01	4.247089e-05	8.470027e-05
7.090000000000005e-01	4.256435e-05	8.489061e-05
7.100000000000005e-01	4.265677e-05	8.507884e-05
7.110000000000005e-01	4.274815e-05	8.526497e-05
7.120000000000005e-01	4.283850e-05	8.544900e-05
7.130000000000005e-01	4.292781e-05	8.563094e-05
7.140000000000005e-01	4.301611e-05	8.581080e-05
7.150000000000005e-01	4.310338e-05	8.598860e-05
7.160000000000005e-01	4.318963e-05	8.616433e-05
7.170000000000005e-01	4.327487e-05	8.633800e-05
7.180000000000005e-01	4.335911e-05	8.650964e-05
7.190000000000005e-01	4.344235e-05	8.667925e-05
7.200000000000005e-01	4.352459e-05	8.684683e-05
7.210000000000005e-01	4.360583e-05	8.701239e-05
7.220000000000005e-01	4.368609e-05	8.717595e-05
7.230000000000005e-01	4.376537e-05	8.733752e-05
7.240000000000005e-01	4.384367e-05	8.749711e-05
7.250000000000005e-01	4.392101e-05	8.765472e-05
7.260000000000005e-01	4.399737e-05	8.781038e-05
7.270000000000005e-01	4.407278e-05	8.796409e-05
7.280000000000005e-01	4.414723e-05	8.811586e-05
7.290000000000005e-01	4.422074e-05	8.826570e-05
7.300000000000005e-01	4.429331e-05	8.841362e-05
7.310000000000005e-01	4.436493e-05	8.855965e-05
7.320000000000005e-01	4.443563e-05	8.870378e-05
7.330000000000005e-01	4.450540e-05	8.884604e-05
7.340000000000005e-01	4.457426e-05	8.898643e-05
7.350000000000005e-01	4.464220e-05	8.912496e-05
7.360000000000005e-01	4.470923e-05	8.926165e-05
7.370000000000005e-01	4.477537e-05	8.939651e-05
7.380000000000005e-01	4.484061e-05	8.952955e-05
7.390000000000005e-01	4.490497e-05	8.966080e-05
7.400000000000005e-01	4.496844e-05	8.979024e-05
7.410000000000005e-01	4.503104e-05	8.991791e-05
7.420000000000005e-01	4.509277e-05	9.004381e-05
7.430000000000005e-01	4.515364e-05	9.016795e-05
7.440000000000005e-01	4.521365e-05	9.029036e-05
7.450000000000006e-01	4.527281e-05	9.041104e-05
7.460000000000006e-01	4.533114e-05	9.053000e-05
7.470000000000006e-01	4.538862e-05	9.064727e-05
7.480000000000006e-01	4.544528e-05	9.076284e-05
7.490000000000006e-01	4.550111e-05	9.087675e-05
7.500000000000006e-01	4.555613e-05	9.098899e-05
7.510000000000006e-01	4.561034e-05	9.109957e-05
7.520000000000006e-01	4.566375e-05	9.120853e-05
7.530000000000006e-01	4.571636e-05	9.131587e-05
7.540000000000006e-01	4.576818e-05	9.142160e-05
7.550000000000006e-01	4.581922e-05	9.152574e-05
7.560000000000006e-01	4.586948e-05	9.162830e-05
7.570000000000006e-01	4.591897e-05	9.172929e-05
7.580000000000006e-01	4.596770e-05	9.182872e-05
7.590000000000006e-01	4.601568e-05	9.192662e-05
7.600000000000006e-01	4.606291e-05	9.202299e-05
7.610000000000006e-01	4.610939e-05	9.211785e-05
7.620000000000006e-01	4.615514e-05	9.221122e-05
7.630000000000006e-01	4.620016e-05	9.230310e-05
7.640000000000006e-01	4.624446e-05	9.239351e-05
7.650000000000006e-01	4.628805e-05	9.248246e-05
7.660000000000006e-01	4.633092e-05	9.256997e-05
7.670000000000006e-01	4.637310e-05	9.265605e-05
7.680000000000006e-01	4.641458e-05	9.274072e-05
7.690000000000006e-01	4.645538e-05	9.282399e-05
7.700000000000006e-01	4.649549e-05	9.290587e-05
7.710000000000006e-01	4.653493e-05	9.298637e-05
7.720000000000006e-01	4.657371e-05	9.306552e-05
7.730000000000006e-01	4.661182e-05	9.314332e-05
7.740000000000006e-01	4.664929e-05	9.321979e-05
7.750000000000006e-01	4.668610e-05	9.329495e-05
7.760000000000006e-01	4.672228e-05	9.336880e-05
7.770000000000006e-01	4.675782e-05	9.344136e-05
7.780000000000006e-01	4.679274e-05	9.351265e-05
7.790000000000006e-01	4.682704e-05	9.358268e-05
7.800000000000006e-01	4.686073e-05	9.365146e-05
7.810000000000006e-01	4.689381e-05	9.371900e-05
7.820000000000006e-01	4.692630e-05	9.378533e-05
7.830000000000006e-01	4.695819e-05	9.385045e-05
7.840000000000006e-01	4.698951e-05	9.391437e-05
7.850000000000006e-01	4.702024e-05	9.397713e-05
7.860000000000006e-01	4.705041e-05	9.403871e-05
7.870000000000006e-01	4.708000e-05	9.409915e-05
7.880000000000006e-01	4.710905e-05	9.415846e-05
7.890000000000006e-01	4.713754e-05	9.421664e-05
7.900000000000006e-01	4.716550e-05	9.427372e-05
7.910000000000006e-01	4.719291e-05	9.432970e-05
7.920000000000006e-01	4.721980e-05	9.438460e-05
7.930000000000006e-01	4.724617e-05	9.443844e-05
7.940000000000006e-01	4.727201e-05	9.449122e-05
7.950000000000006e-01	4.729736e-05	9.454298e-05
7.960000000000006e-01	4.732220e-05	9.459370e-05
7.970000000000006e-01	4.734654e-05	9.464342e-05
7.980000000000006e-01	4.737040e-05	9.469214e-05
7.990000000000006e-01	4.739378e-05	9.473988e-05
8.000000000000006e-01	4.741668e-05	9.478665e-05
8.010000000000006e-01	4.743911e-05	9.483247e-05
8.020000000000006e-01	4.746109e-05	9.487735e-05
8.030000000000006e-01	4.748261e-05	9.492131e-05
8.040000000000006e-01	4.750368e-05	9.496434e-05
8.050000000000006e-01	4.752432e-05	9.500649e-05
8.060000000000006e-01	4.754452e-05	9.504775e-05
8.070000000000006e-01	4.756429e-05	9.508813e-05
8.080000000000006e-01	4.758365e-05	9.512766e-05
8.090000000000006e-01	4.760259e-05	9.516635e-05
8.100000000000006e-01	4.762112e-05	9.520420e-05
8.110000000000006e-01	4.763926e-05	9.524124e-05
8.120000000000006e-01	4.765700e-05	9.527748e-05
8.130000000000006e-01	4.767435e-05	9.531293e-05
8.140000000000006e-01	4.769133e-05	9.534760e-05
8.150000000000006e-01	4.770793e-05	9.538150e-05
8.160000000000006e-01	4.772416e-05	9.541467e-05
8.170000000000006e-01	4.774004e-05	9.544709e-05
8.180000000000006e-01	4.775555e-05	9.547879e-05
8.190000000000006e-01	4.777073e-05	9.550978e-05
8.200000000000006e-01	4.778555e-05	9.554007e-05
8.210000000000006e-01	4.780005e-05	9.556967e-05
8.220000000000006e-01	4.781421e-05	9.559861e-05
8.230000000000006e-01	4.782806e-05	9.562689e-05
8.240000000000006e-01	4.784158e-05	9.565452e-05
8.250000000000006e-01	4.785480e-05	9.568152e-05
8.260000000000006e-01	4.786771e-05	9.570790e-05
8.270000000000006e-01	4.788033e-05	9.573366e-05
8.280000000000006e-01	4.789264e-05	9.575883e-05
8.290000000000006e-01	4.790468e-05	9.578341e-05
8.300000000000006e-01	4.791644e-05	9.580743e-05
8.310000000000006e-01	4.792792e-05	9.583088e-05
8.320000000000006e-01	4.793913e-05	9.585378e-05
8.330000000000006e-01	4.795007e-05	9.587614e-05
8.340000000000006e-01	4.796077e-05	9.589799e-05
8.350000000000006e-01	4.797120e-05	9.591931e-05
8.360000000000006e-01	4.798139e-05	9.594013e-05
8.370000000000006e-01	4.799134e-05	9.596045e-05
8.380000000000006e-01	4.800106e-05	9.598030e-05
8.390000000000006e-01	4.801054e-05	9.599967e-05
8.400000000000006e-01	4.801980e-05	9.601859e-05
8.410000000000006e-01	4.802884e-05	9.603705e-05
8.420000000000006e-01	4.803766e-05	9.605507e-05
8.430000000000006e-01	4.804627e-05	9.607266e-05
8.440000000000006e-01	4.805468e-05	9.608984e-05
8.450000000000006e-01	4.806288e-05	9.610660e-05
8.460000000000006e-01	4.807089e-05	9.612297e-05
8.470000000000006e-01	4.807871e-05	9.613894e-05
8.480000000000006e-01	4.808634e-05	9.615453e-05
8.490000000000006e-01	4.809379e-05	9.616974e-05
8.500000000000006e-01	4.810106e-05	9.618460e-05
8.510000000000006e-01	4.810816e-05	9.619910e-05
8.520000000000006e-01	4.811509e-05	9.621325e-05
8.530000000000006e-01	4.812185e-05	9.622707e-05
8.540000000000006e-01	4.812845e-05	9.624056e-05
8.550000000000006e-01	4.813489e-05	9.625373e-05
8.560000000000006e-01	4.814119e-05	9.626659e-05
8.570000000000007e-01	4.814733e-05	9.627913e-05
8.580000000000007e-01	4.815333e-05	9.629138e-05
8.590000000000007e-01	4.815918e-05	9.630335e-05
8.600000000000007e-01	4.816490e-05	9.631503e-05
8.610000000000007e-01	4.817048e-05	9.632643e-05
8.620000000000007e-01	4.817593e-05	9.633757e-05
8.630000000000007e-01	4.818125e-05	9.634845e-05
8.640000000000007e-01	4.818645e-05	9.635907e-05
8.650000000000007e-01	4.819153e-05	9.636944e-05
8.660000000000007e-01	4.819649e-05	9.637958e-05
8.670000000000007e-01	4.820133e-05	9.638947e-05
8.680000000000007e-01	4.820606e-05	9.639914e-05
8.690000000000007e-01	4.821069e-05	9.640858e-05
8.700000000000007e-01	4.821520e-05	9.641781e-05
8.710000000000007e-01	4.821962e-05	9.642683e-05
8.720000000000007e-01	4.822393e-05	9.643563e-05
8.730000000000007e-01	4.822814e-05	9.644424e-05
8.740000000000007e-01	4.823226e-05	9.645266e-05
8.750000000000007e-01	4.823628e-05	9.646088e-05
8.760000000000007e-01	4.824021e-05	9.646892e-05
8.770000000000007e-01	4.824406e-05	9.647678e-05
8.780000000000007e-01	4.824782e-05	9.648445e-05
8.790000000000007e-01	4.825150e-05	9.649197e-05
8.800000000000007e-01	4.825509e-05	9.649931e-05
8.810000000000007e-01	4.825861e-05	9.650649e-05
8.820000000000007e-01	4.826205e-05	9.651352e-05
8.830000000000007e-01	4.826541e-05	9.652039e-05
8.840000000000007e-01	4.826870e-05	9.652711e-05
8.850000000000007e-01	4.827192e-05	9.653369e-05
8.860000000000007e-01	4.827507e-05	9.654012e-05
8.870000000000007e-01	4.827815e-05	9.654642e-05
8.880000000000007e-01	4.828116e-05	9.655258e-05
8.890000000000007e-01	4.828411e-05	9.655862e-05
8.900000000000007e-01	4.828701e-05	9.656452e-05
8.910000000000007e-01	4.828983e-05	9.657030e-05
8.920000000000007e-01	4.829260e-05	9.657596e-05
8.930000000000007e-01	4.829531e-05	9.658150e-05
8.940000000000007e-01	4.829797e-05	9.658693e-05
8.950000000000007e-01	4.830058e-05	9.659224e-05
8.960000000000007e-01	4.830312e-05	9.659745e-05
8.970000000000007e-01	4.830562e-05	9.660255e-05
8.980000000000007e-01	4.830807e-05	9.660755e-05
8.990000000000007e-01	4.831046e-05	9.661245e-05
9.000000000000007e-01	4.831281e-05	9.661725e-05
9.010000000000007e-01	4.831512e-05	9.662196e-05
9.020000000000007e-01	4.831737e-05	9.662657e-05
9.030000000000007e-01	4.831959e-05	9.663109e-05
9.040000000000007e-01	4.832176e-05	9.663553e-05
9.050000000000007e-01	4.832388e-05	9.663987e-05
9.060000000000007e-01	4.832597e-05	9.664414e-05
9.070000000000007e-01	4.832802e-05	9.664832e-05
9.080000000000007e-01	4.833003e-05	9.665242e-05
9.090000000000007e-01	4.833200e-05	9.665645e-05
9.100000000000007e-01	4.833393e-05	9.666041e-05
9.110000000000007e-01	4.833583e-05	9.666428e-05
9.120000000000007e-01	4.833769e-05	9.666809e-05
9.130000000000007e-01	4.833952e-05	9.667182e-05
9.140000000000007e-01	4.834132e-05	9.667549e-05
9.150000000000007e-01	4.834308e-05	9.667909e-05
9.160000000000007e-01	4.834481e-05	9.668263e-05
9.170000000000007e-01	4.834651e-05	9.668610e-05
9.180000000000007e-01	4.834818e-05	9.668952e-05
9.190000000000007e-01	4.834982e-05	9.669286e-05
9.200000000000007e-01	4.835143e-05	9.669616e-05
9.210000000000007e-01	4.835301e-05	9.669939e-05
9.220000000000007e-01	4.835457e-05	9.670257e-05
9.230000000000007e-01	4.835610e-05	9.670570e-05
9.240000000000007e-01	4.835760e-05	9.670877e-05
9.250000000000007e-01	4.835908e-05	9.671179e-05
9.260000000000007e-01	4.836053e-05	9.671476e-05
9.270000000000007e-01	4.836196e-05	9.671767e-05
9.280000000000007e-01	4.836337e-05	9.672055e-05
9.290000000000007e-01	4.836475e-05	9.672337e-05
9.300000000000007e-01	4.836611e-05	9.672615e-05
9.310000000000007e-01	4.836744e-05	9.672888e-05
9.320000000000007e-01	4.836876e-05	9.673157e-05
9.330000000000007e-01	4.837006e-05	9.673421e-05
9.340000000000007e-01	4.837133e-05	9.673682e-05
9.350000000000007e-01	4.837259e-05	9.673939e-05
9.360000000000007e-01	4.837382e-05	9.674190e-05
9.370000000000007e-01	4.837503e-05	9.674439e-05
9.380000000000007e-01	4.837623e-05	9.674684e-05
9.390000000000007e-01	4.837741e-05	9.674925e-05
9.400000000000007e-01	4.837857e-05	9.675162e-05
9.410000000000007e-01	4.837971e-05	9.675395e-05
9.420000000000007e-01	4.838084e-05	9.675625e-05
9.430000000000007e-01	4.838195e-05	9.675851e-05
9.440000000000007e-01	4.838304e-05	9.676075e-05
9.450000000000007e-01	4.838412e-05	9.676295e-05
9.460000000000007e-01	4.838518e-05	9.676512e-05
9.470000000000007e-01	4.838622e-05	9.676726e-05
9.480000000000007e-01	4.838726e-05	9.676936e-05
9.490000000000007e-01	4.838827e-05	9.677144e-05
9.500000000000007e-01	4.838928e-05	9.677349e-05
9.510000000000007e-01	4.839026e-05	9.677551e-05
9.520000000000007e-01	4.839124e-05	9.677750e-05
9.530000000000007e-01	4.839220e-05	9.677946e-05
9.540000000000007e-01	4.839315e-05	9.678140e-05
9.550000000000007e-01	4.839408e-05	9.678331e-05
9.560000000000007e-01	4.839501e-05	9.678520e-05
9.570000000000007e-01	4.839592e-05	9.678706e-05
9.580000000000007e-01	4.839681e-05	9.678889e-05
9.590000000000007e-01	4.839770e-05	9.679070e-05
9.600000000000007e-01	4.839858e-05	9.679249e-05
9.610000000000007e-01	4.839944e-05	9.679425e-05
9.620000000000007e-01	4.840029e-05	9.679600e-05
9.630000000000007e-01	4.840113e-05	9.679772e-05
9.640000000000007e-01	4.840196e-05	9.679942e-05
9.650000000000007e-01	4.840278e-05	9.680109e-05
9.660000000000007e-01	4.840360e-05	9.680275e-05
9.670000000000007e-01	4.840440e-05	9.680438e-05
9.680000000000007e-01	4.840519e-05	9.680600e-05
9.690000000000007e-01	4.840597e-05	9.680760e-05
9.700000000000008e-01	4.840674e-05	9.680917e-05
9.710000000000008e-01	4.840750e-05	9.681073e-05
9.720000000000008e-01	4.840825e-05	9.681227e-05
9.730000000000008e-01	4.840900e-05	9.681379e-05
9.740000000000008e-01	4.840973e-05	9.681529e-05
9.750000000000008e-01	4.841046e-05	9.681677e-05
9.760000000000008e-01	4.841118e-05	9.681824e-05
9.770000000000008e-01	4.841189e-05	9.681970e-05
9.780000000000008e-01	4.841259e-05	9.682113e-05
9.790000000000008e-01	4.841328e-05	9.682255e-05
9.800000000000008e-01	4.841397e-05	9.682395e-05
9.810000000000008e-01	4.841465e-05	9.682534e-05
9.820000000000008e-01	4.841532e-05	9.682671e-05
9.830000000000008e-01	4.841599e-05	9.682807e-05
9.840000000000008e-01	4.841664e-05	9.682941e-05
9.850000000000008e-01	4.841729e-05	9.683074e-05
9.860000000000008e-01	4.841794e-05	9.683205e-05
9.870000000000008e-01	4.841857e-05	9.683336e-05
9.880000000000008e-01	4.841920e-05	9.683464e-05
9.890000000000008e-01	4.841982e-05	9.683591e-05
9.900000000000008e-01	4.842044e-05	9.683718e-05
9.910000000000008e-01	4.842105e-05	9.683842e-05
9.920000000000008e-01	4.842165e-05	9.683965e-05
9.930000000000008e-01	4.842225e-05	9.684087e-05
9.940000000000008e-01	4.842284e-05	9.684209e-05
9.950000000000008e-01	4.842343e-05	9.684328e-05
9.960000000000008e-01	4.842401e-05	9.684447e-05
9.970000000000008e-01	4.842458e-05	9.684564e-05
9.980000000000008e-01	4.842515e-05	9.684680e-05
9.990000000000008e-01	4.842571e-05	9.684795e-05
1.000000000000001e+00	4.842627e-05	9.684909e-05
1.001000000000001e+00	4.842683e-05	9.685022e-05
1.002000000000000e+00	4.842737e-05	9.685134e-05
1.003000000000000e+00	4.842792e-05	9.685245e-05
1.004000000000000e+00	4.842845e-05	9.685355e-05
1.005000000000000e+00	4.842898e-05	9.685463e-05
1.006000000000000e+00	4.842951e-05	9.685571e-05
1.007000000000000e+00	4.843004e-05	9.685678e-05
1.008000000000000e+00	4.843055e-05	9.685784e-05
1.009000000000000e+00	4.843107e-05	9.685889e-05
1.010000000000000e+00	4.843158e-05	9.685993e-05
1.010999999999999e+00	4.843208e-05	9.686095e-05
1.011999999999999e+00	4.843258e-05	9.686198e-05
1.012999999999999e+00	4.843307e-05	9.686299e-05
1.013999999999999e+00	4.843357e-05	9.686399e-05
1.014999999999999e+00	4.843405e-05	9.686499e-05
1.015999999999999e+00	4.843454e-05	9.686597e-05
1.016999999999999e+00	4.843501e-05	9.686696e-05
1.017999999999999e+00	4.843549e-05	9.686792e-05
1.018999999999999e+00	4.843596e-05	9.686888e-05
1.019999999999998e+00	4.843643e-05	9.686984e-05
1.020999999999998e+00	4.843689e-05	9.687079e-05
1.021999999999998e+00	4.843735e-05	9.687173e-05
1.022999999999998e+00	4.843781e-05	9.687266e-05
1.023999999999998e+00	4.843826e-05	9.687358e-05
1.024999999999998e+00	4.843871e-05	9.687450e-05
1.025999999999998e+00	4.843915e-05	9.687541e-05
1.026999999999998e+00	4.843959e-05	9.687631e-05
1.027999999999998e+00	4.844003e-05	9.687721e-05
1.028999999999997e+00	4.844047e-05	9.687810e-05
1.029999999999997e+00	4.844090e-05	9.687898e-05
1.030999999999997e+00	4.844132e-05	9.687985e-05
1.031999999999997e+00	4.844175e-05	9.688072e-05
1.032999999999997e+00	4.844217e-05	9.688158e-05
