v_in	V(u_out)
7.350000000000005e-01	7.350596e-01
7.360000000000005e-01	7.360595e-01
7.370000000000005e-01	7.370595e-01
7.380000000000005e-01	7.380595e-01
7.390000000000005e-01	7.390594e-01
7.400000000000005e-01	7.400593e-01
7.410000000000005e-01	7.410592e-01
7.420000000000005e-01	7.420592e-01
7.430000000000005e-01	7.430592e-01
7.440000000000005e-01	7.440591e-01
7.450000000000006e-01	7.450590e-01
7.460000000000006e-01	7.460589e-01
7.470000000000006e-01	7.470589e-01
7.480000000000006e-01	7.480589e-01
7.490000000000006e-01	7.490588e-01
7.500000000000006e-01	7.500587e-01
7.510000000000006e-01	7.510586e-01
7.520000000000006e-01	7.520586e-01
7.530000000000006e-01	7.530586e-01
7.540000000000006e-01	7.540585e-01
7.550000000000006e-01	7.550584e-01
7.560000000000006e-01	7.560583e-01
7.570000000000006e-01	7.570583e-01
7.580000000000006e-01	7.580582e-01
7.590000000000006e-01	7.590582e-01
7.600000000000006e-01	7.600581e-01
7.610000000000006e-01	7.610581e-01
7.620000000000006e-01	7.620580e-01
7.630000000000006e-01	7.630579e-01
7.640000000000006e-01	7.640579e-01
7.650000000000006e-01	7.650579e-01
7.660000000000006e-01	7.660578e-01
7.670000000000006e-01	7.670577e-01
7.680000000000006e-01	7.680577e-01
7.690000000000006e-01	7.690576e-01
7.700000000000006e-01	7.700576e-01
7.710000000000006e-01	7.710575e-01
7.720000000000006e-01	7.720575e-01
7.730000000000006e-01	7.730574e-01
7.740000000000006e-01	7.740573e-01
7.750000000000006e-01	7.750573e-01
7.760000000000006e-01	7.760572e-01
7.770000000000006e-01	7.770572e-01
7.780000000000006e-01	7.780571e-01
7.790000000000006e-01	7.790571e-01
7.800000000000006e-01	7.800570e-01
7.810000000000006e-01	7.810569e-01
7.820000000000006e-01	7.820569e-01
7.830000000000006e-01	7.830569e-01
7.840000000000006e-01	7.840568e-01
7.850000000000006e-01	7.850568e-01
7.860000000000006e-01	7.860567e-01
7.870000000000006e-01	7.870566e-01
7.880000000000006e-01	7.880566e-01
7.890000000000006e-01	7.890565e-01
7.900000000000006e-01	7.900565e-01
7.910000000000006e-01	7.910564e-01
7.920000000000006e-01	7.920564e-01
7.930000000000006e-01	7.930563e-01
7.940000000000006e-01	7.940563e-01
7.950000000000006e-01	7.950562e-01
7.960000000000006e-01	7.960562e-01
7.970000000000006e-01	7.970561e-01
7.980000000000006e-01	7.980561e-01
7.990000000000006e-01	7.990560e-01
8.000000000000006e-01	8.000560e-01
8.010000000000006e-01	8.010559e-01
8.020000000000006e-01	8.020559e-01
8.030000000000006e-01	8.030558e-01
8.040000000000006e-01	8.040558e-01
8.050000000000006e-01	8.050557e-01
8.060000000000006e-01	8.060557e-01
8.070000000000006e-01	8.070556e-01
8.080000000000006e-01	8.080556e-01
8.090000000000006e-01	8.090555e-01
8.100000000000006e-01	8.100555e-01
8.110000000000006e-01	8.110554e-01
8.120000000000006e-01	8.120554e-01
8.130000000000006e-01	8.130553e-01
8.140000000000006e-01	8.140553e-01
8.150000000000006e-01	8.150553e-01
8.160000000000006e-01	8.160552e-01
8.170000000000006e-01	8.170552e-01
8.180000000000006e-01	8.180551e-01
8.190000000000006e-01	8.190551e-01
8.200000000000006e-01	8.200550e-01
8.210000000000006e-01	8.210550e-01
8.220000000000006e-01	8.220549e-01
8.230000000000006e-01	8.230549e-01
8.240000000000006e-01	8.240548e-01
8.250000000000006e-01	8.250548e-01
8.260000000000006e-01	8.260548e-01
8.270000000000006e-01	8.270547e-01
8.280000000000006e-01	8.280547e-01
8.290000000000006e-01	8.290547e-01
8.300000000000006e-01	8.300546e-01
8.310000000000006e-01	8.310546e-01
8.320000000000006e-01	8.320545e-01
8.330000000000006e-01	8.330545e-01
8.340000000000006e-01	8.340544e-01
8.350000000000006e-01	8.350544e-01
8.360000000000006e-01	8.360544e-01
8.370000000000006e-01	8.370543e-01
8.380000000000006e-01	8.380543e-01
8.390000000000006e-01	8.390542e-01
8.400000000000006e-01	8.400542e-01
8.410000000000006e-01	8.410541e-01
8.420000000000006e-01	8.420541e-01
8.430000000000006e-01	8.430541e-01
8.440000000000006e-01	8.440540e-01
8.450000000000006e-01	8.450540e-01
8.460000000000006e-01	8.460540e-01
8.470000000000006e-01	8.470539e-01
8.480000000000006e-01	8.480539e-01
8.490000000000006e-01	8.490539e-01
8.500000000000006e-01	8.500538e-01
8.510000000000006e-01	8.510538e-01
8.520000000000006e-01	8.520538e-01
8.530000000000006e-01	8.530537e-01
8.540000000000006e-01	8.540537e-01
8.550000000000006e-01	8.550537e-01
8.560000000000006e-01	8.560537e-01
8.570000000000007e-01	8.570536e-01
8.580000000000007e-01	8.580536e-01
8.590000000000007e-01	8.590536e-01
8.600000000000007e-01	8.600536e-01
8.610000000000007e-01	8.610535e-01
8.620000000000007e-01	8.620535e-01
8.630000000000007e-01	8.630535e-01
8.640000000000007e-01	8.640535e-01
8.650000000000007e-01	8.650535e-01
8.660000000000007e-01	8.660534e-01
8.670000000000007e-01	8.670534e-01
8.680000000000007e-01	8.680534e-01
8.690000000000007e-01	8.690534e-01
8.700000000000007e-01	8.700534e-01
8.710000000000007e-01	8.710533e-01
8.720000000000007e-01	8.720533e-01
8.730000000000007e-01	8.730533e-01
8.740000000000007e-01	8.740533e-01
8.750000000000007e-01	8.750532e-01
8.760000000000007e-01	8.760532e-01
8.770000000000007e-01	8.770532e-01
8.780000000000007e-01	8.780532e-01
8.790000000000007e-01	8.790532e-01
8.800000000000007e-01	8.800532e-01
8.810000000000007e-01	8.810531e-01
8.820000000000007e-01	8.820532e-01
8.830000000000007e-01	8.830532e-01
8.840000000000007e-01	8.840532e-01
8.850000000000007e-01	8.850532e-01
8.860000000000007e-01	8.860531e-01
8.870000000000007e-01	8.870531e-01
8.880000000000007e-01	8.880531e-01
8.890000000000007e-01	8.890531e-01
8.900000000000007e-01	8.900532e-01
8.910000000000007e-01	8.910531e-01
8.920000000000007e-01	8.920531e-01
8.930000000000007e-01	8.930531e-01
8.940000000000007e-01	8.940531e-01
8.950000000000007e-01	8.950531e-01
8.960000000000007e-01	8.960531e-01
8.970000000000007e-01	8.970531e-01
8.980000000000007e-01	8.980532e-01
8.990000000000007e-01	8.990532e-01
9.000000000000007e-01	9.000532e-01
9.010000000000007e-01	9.010532e-01
9.020000000000007e-01	9.020532e-01
9.030000000000007e-01	9.030532e-01
9.040000000000007e-01	9.040532e-01
9.050000000000007e-01	9.050533e-01
9.060000000000007e-01	9.060532e-01
9.070000000000007e-01	9.070533e-01
9.080000000000007e-01	9.080533e-01
9.090000000000007e-01	9.090533e-01
9.100000000000007e-01	9.100534e-01
9.110000000000007e-01	9.110534e-01
9.120000000000007e-01	9.120534e-01
9.130000000000007e-01	9.130535e-01
9.140000000000007e-01	9.140535e-01
9.150000000000007e-01	9.150535e-01
9.160000000000007e-01	9.160535e-01
9.170000000000007e-01	9.170536e-01
9.180000000000007e-01	9.180536e-01
9.190000000000007e-01	9.190537e-01
9.200000000000007e-01	9.200537e-01
9.210000000000007e-01	9.210538e-01
9.220000000000007e-01	9.220538e-01
9.230000000000007e-01	9.230539e-01
9.240000000000007e-01	9.240539e-01
9.250000000000007e-01	9.250540e-01
9.260000000000007e-01	9.260541e-01
9.270000000000007e-01	9.270541e-01
9.280000000000007e-01	9.280542e-01
9.290000000000007e-01	9.290542e-01
9.300000000000007e-01	9.300543e-01
9.310000000000007e-01	9.310544e-01
9.320000000000007e-01	9.320545e-01
9.330000000000007e-01	9.330545e-01
9.340000000000007e-01	9.340546e-01
9.350000000000007e-01	9.350547e-01
9.360000000000007e-01	9.360548e-01
9.370000000000007e-01	9.370549e-01
9.380000000000007e-01	9.380550e-01
9.390000000000007e-01	9.390550e-01
9.400000000000007e-01	9.400551e-01
9.410000000000007e-01	9.410552e-01
9.420000000000007e-01	9.420553e-01
9.430000000000007e-01	9.430555e-01
9.440000000000007e-01	9.440556e-01
9.450000000000007e-01	9.450557e-01
9.460000000000007e-01	9.460558e-01
9.470000000000007e-01	9.470559e-01
9.480000000000007e-01	9.480561e-01
9.490000000000007e-01	9.490562e-01
9.500000000000007e-01	9.500564e-01
9.510000000000007e-01	9.510565e-01
9.520000000000007e-01	9.520566e-01
9.530000000000007e-01	9.530568e-01
9.540000000000007e-01	9.540570e-01
9.550000000000007e-01	9.550571e-01
9.560000000000007e-01	9.560573e-01
9.570000000000007e-01	9.570575e-01
9.580000000000007e-01	9.580576e-01
9.590000000000007e-01	9.590578e-01
9.600000000000007e-01	9.600580e-01
9.610000000000007e-01	9.610582e-01
9.620000000000007e-01	9.620584e-01
9.630000000000007e-01	9.630586e-01
9.640000000000007e-01	9.640588e-01
9.650000000000007e-01	9.650590e-01
9.660000000000007e-01	9.660593e-01
9.670000000000007e-01	9.670595e-01
9.680000000000007e-01	9.680598e-01
9.690000000000007e-01	9.690600e-01
9.700000000000008e-01	9.700602e-01
9.710000000000008e-01	9.710605e-01
9.720000000000008e-01	9.720608e-01
9.730000000000008e-01	9.730611e-01
9.740000000000008e-01	9.740614e-01
9.750000000000008e-01	9.750617e-01
9.760000000000008e-01	9.760619e-01
9.770000000000008e-01	9.770623e-01
9.780000000000008e-01	9.780626e-01
9.790000000000008e-01	9.790629e-01
9.800000000000008e-01	9.800633e-01
9.810000000000008e-01	9.810636e-01
9.820000000000008e-01	9.820639e-01
9.830000000000008e-01	9.830643e-01
9.840000000000008e-01	9.840647e-01
9.850000000000008e-01	9.850651e-01
9.860000000000008e-01	9.860655e-01
9.870000000000008e-01	9.870659e-01
9.880000000000008e-01	9.880663e-01
9.890000000000008e-01	9.890668e-01
9.900000000000008e-01	9.900672e-01
9.910000000000008e-01	9.910676e-01
9.920000000000008e-01	9.920681e-01
9.930000000000008e-01	9.930686e-01
9.940000000000008e-01	9.940691e-01
9.950000000000008e-01	9.950696e-01
9.960000000000008e-01	9.960701e-01
9.970000000000008e-01	9.970707e-01
9.980000000000008e-01	9.980713e-01
9.990000000000008e-01	9.990718e-01
1.000000000000001e+00	1.000072e+00
1.001000000000001e+00	1.001073e+00
1.002000000000000e+00	1.002074e+00
1.003000000000000e+00	1.003074e+00
1.004000000000000e+00	1.004075e+00
1.005000000000000e+00	1.005076e+00
1.006000000000000e+00	1.006076e+00
1.007000000000000e+00	1.007077e+00
1.008000000000000e+00	1.008078e+00
1.009000000000000e+00	1.009078e+00
1.010000000000000e+00	1.010079e+00
1.010999999999999e+00	1.011080e+00
1.011999999999999e+00	1.012081e+00
1.012999999999999e+00	1.013081e+00
1.013999999999999e+00	1.014082e+00
1.014999999999999e+00	1.015083e+00
1.015999999999999e+00	1.016084e+00
1.016999999999999e+00	1.017085e+00
1.017999999999999e+00	1.018086e+00
1.018999999999999e+00	1.019087e+00
1.019999999999998e+00	1.020088e+00
1.020999999999998e+00	1.021089e+00
1.021999999999998e+00	1.022090e+00
1.022999999999998e+00	1.023091e+00
1.023999999999998e+00	1.024092e+00
1.024999999999998e+00	1.025093e+00
1.025999999999998e+00	1.026094e+00
1.026999999999998e+00	1.027095e+00
1.027999999999998e+00	1.028096e+00
1.028999999999997e+00	1.029097e+00
1.029999999999997e+00	1.030098e+00
1.030999999999997e+00	1.031100e+00
1.031999999999997e+00	1.032101e+00
1.032999999999997e+00	1.033102e+00
1.033999999999997e+00	1.034104e+00
1.034999999999997e+00	1.035105e+00
1.035999999999997e+00	1.036106e+00
1.036999999999997e+00	1.037108e+00
1.037999999999996e+00	1.038109e+00
1.038999999999996e+00	1.039110e+00
1.039999999999996e+00	1.040112e+00
1.040999999999996e+00	1.041113e+00
1.041999999999996e+00	1.042115e+00
1.042999999999996e+00	1.043116e+00
1.043999999999996e+00	1.044118e+00
1.044999999999996e+00	1.045120e+00
1.045999999999996e+00	1.046121e+00
1.046999999999995e+00	1.047123e+00
1.047999999999995e+00	1.048125e+00
1.048999999999995e+00	1.049126e+00
1.049999999999995e+00	1.050128e+00
1.050999999999995e+00	1.051130e+00
1.051999999999995e+00	1.052132e+00
1.052999999999995e+00	1.053133e+00
1.053999999999995e+00	1.054135e+00
1.054999999999995e+00	1.055137e+00
1.055999999999994e+00	1.056139e+00
1.056999999999994e+00	1.057141e+00
1.057999999999994e+00	1.058143e+00
1.058999999999994e+00	1.059145e+00
1.059999999999994e+00	1.060147e+00
1.060999999999994e+00	1.061149e+00
1.061999999999994e+00	1.062151e+00
1.062999999999994e+00	1.063154e+00
1.063999999999994e+00	1.064156e+00
1.064999999999994e+00	1.065158e+00
1.065999999999993e+00	1.066160e+00
1.066999999999993e+00	1.067162e+00
1.067999999999993e+00	1.068165e+00
1.068999999999993e+00	1.069167e+00
1.069999999999993e+00	1.070169e+00
1.070999999999993e+00	1.071172e+00
1.071999999999993e+00	1.072174e+00
1.072999999999993e+00	1.073177e+00
1.073999999999993e+00	1.074179e+00
1.074999999999992e+00	1.075182e+00
1.075999999999992e+00	1.076184e+00
1.076999999999992e+00	1.077187e+00
1.077999999999992e+00	1.078189e+00
1.078999999999992e+00	1.079192e+00
1.079999999999992e+00	1.080195e+00
1.080999999999992e+00	1.081198e+00
1.081999999999992e+00	1.082200e+00
1.082999999999992e+00	1.083203e+00
1.083999999999991e+00	1.084206e+00
1.084999999999991e+00	1.085209e+00
1.085999999999991e+00	1.086211e+00
1.086999999999991e+00	1.087214e+00
1.087999999999991e+00	1.088217e+00
1.088999999999991e+00	1.089220e+00
1.089999999999991e+00	1.090223e+00
1.090999999999991e+00	1.091226e+00
1.091999999999991e+00	1.092229e+00
1.092999999999990e+00	1.093232e+00
1.093999999999990e+00	1.094235e+00
1.094999999999990e+00	1.095238e+00
1.095999999999990e+00	1.096242e+00
1.096999999999990e+00	1.097245e+00
1.097999999999990e+00	1.098248e+00
1.098999999999990e+00	1.099251e+00
1.099999999999990e+00	1.100254e+00
1.100999999999990e+00	1.101258e+00
1.101999999999989e+00	1.102261e+00
1.102999999999989e+00	1.103264e+00
1.103999999999989e+00	1.104268e+00
1.104999999999989e+00	1.105271e+00
1.105999999999989e+00	1.106274e+00
1.106999999999989e+00	1.107278e+00
1.107999999999989e+00	1.108281e+00
1.108999999999989e+00	1.109285e+00
1.109999999999989e+00	1.110288e+00
1.110999999999988e+00	1.111292e+00
1.111999999999988e+00	1.112296e+00
1.112999999999988e+00	1.113299e+00
1.113999999999988e+00	1.114303e+00
1.114999999999988e+00	1.115306e+00
1.115999999999988e+00	1.116310e+00
1.116999999999988e+00	1.117314e+00
1.117999999999988e+00	1.118317e+00
1.118999999999988e+00	1.119321e+00
1.119999999999987e+00	1.120325e+00
1.120999999999987e+00	1.121329e+00
1.121999999999987e+00	1.122333e+00
1.122999999999987e+00	1.123336e+00
1.123999999999987e+00	1.124340e+00
1.124999999999987e+00	1.125344e+00
1.125999999999987e+00	1.126348e+00
1.126999999999987e+00	1.127352e+00
1.127999999999987e+00	1.128356e+00
1.128999999999986e+00	1.129360e+00
1.129999999999986e+00	1.130364e+00
1.130999999999986e+00	1.131368e+00
1.131999999999986e+00	1.132372e+00
1.132999999999986e+00	1.133376e+00
1.133999999999986e+00	1.134380e+00
1.134999999999986e+00	1.135384e+00
1.135999999999986e+00	1.136389e+00
1.136999999999986e+00	1.137393e+00
1.137999999999985e+00	1.138397e+00
1.138999999999985e+00	1.139401e+00
1.139999999999985e+00	1.140405e+00
1.140999999999985e+00	1.141410e+00
1.141999999999985e+00	1.142414e+00
1.142999999999985e+00	1.143418e+00
1.143999999999985e+00	1.144422e+00
1.144999999999985e+00	1.145427e+00
1.145999999999985e+00	1.146431e+00
1.146999999999984e+00	1.147435e+00
1.147999999999984e+00	1.148440e+00
1.148999999999984e+00	1.149444e+00
1.149999999999984e+00	1.150449e+00
1.150999999999984e+00	1.151453e+00
1.151999999999984e+00	1.152457e+00
1.152999999999984e+00	1.153462e+00
1.153999999999984e+00	1.154466e+00
1.154999999999984e+00	1.155471e+00
1.155999999999983e+00	1.156476e+00
1.156999999999983e+00	1.157480e+00
1.157999999999983e+00	1.158485e+00
1.158999999999983e+00	1.159489e+00
1.159999999999983e+00	1.160494e+00
1.160999999999983e+00	1.161498e+00
1.161999999999983e+00	1.162503e+00
1.162999999999983e+00	1.163508e+00
1.163999999999983e+00	1.164512e+00
1.164999999999982e+00	1.165517e+00
1.165999999999982e+00	1.166522e+00
1.166999999999982e+00	1.167526e+00
1.167999999999982e+00	1.168531e+00
1.168999999999982e+00	1.169536e+00
1.169999999999982e+00	1.170541e+00
1.170999999999982e+00	1.171546e+00
1.171999999999982e+00	1.172550e+00
1.172999999999982e+00	1.173555e+00
1.173999999999982e+00	1.174560e+00
1.174999999999981e+00	1.175565e+00
1.175999999999981e+00	1.176570e+00
1.176999999999981e+00	1.177575e+00
1.177999999999981e+00	1.178580e+00
1.178999999999981e+00	1.179585e+00
1.179999999999981e+00	1.180589e+00
1.180999999999981e+00	1.181594e+00
1.181999999999981e+00	1.182599e+00
1.182999999999981e+00	1.183604e+00
1.183999999999980e+00	1.184609e+00
1.184999999999980e+00	1.185614e+00
1.185999999999980e+00	1.186619e+00
1.186999999999980e+00	1.187624e+00
1.187999999999980e+00	1.188630e+00
1.188999999999980e+00	1.189635e+00
1.189999999999980e+00	1.190640e+00
1.190999999999980e+00	1.191645e+00
1.191999999999980e+00	1.192650e+00
1.192999999999979e+00	1.193655e+00
1.193999999999979e+00	1.194660e+00
1.194999999999979e+00	1.195665e+00
1.195999999999979e+00	1.196671e+00
1.196999999999979e+00	1.197676e+00
1.197999999999979e+00	1.198681e+00
1.198999999999979e+00	1.199686e+00
1.199999999999979e+00	1.200691e+00
1.200999999999979e+00	1.201697e+00
1.201999999999978e+00	1.202702e+00
1.202999999999978e+00	1.203707e+00
1.203999999999978e+00	1.204713e+00
1.204999999999978e+00	1.205718e+00
1.205999999999978e+00	1.206723e+00
1.206999999999978e+00	1.207729e+00
1.207999999999978e+00	1.208734e+00
1.208999999999978e+00	1.209739e+00
1.209999999999978e+00	1.210745e+00
1.210999999999977e+00	1.211750e+00
1.211999999999977e+00	1.212755e+00
1.212999999999977e+00	1.213761e+00
1.213999999999977e+00	1.214766e+00
1.214999999999977e+00	1.215772e+00
1.215999999999977e+00	1.216777e+00
1.216999999999977e+00	1.217782e+00
1.217999999999977e+00	1.218788e+00
1.218999999999977e+00	1.219793e+00
1.219999999999976e+00	1.220799e+00
1.220999999999976e+00	1.221804e+00
1.221999999999976e+00	1.222810e+00
1.222999999999976e+00	1.223816e+00
1.223999999999976e+00	1.224821e+00
1.224999999999976e+00	1.225827e+00
1.225999999999976e+00	1.226832e+00
1.226999999999976e+00	1.227838e+00
1.227999999999976e+00	1.228844e+00
1.228999999999975e+00	1.229849e+00
1.229999999999975e+00	1.230855e+00
1.230999999999975e+00	1.231860e+00
1.231999999999975e+00	1.232866e+00
1.232999999999975e+00	1.233872e+00
1.233999999999975e+00	1.234877e+00
1.234999999999975e+00	1.235883e+00
1.235999999999975e+00	1.236889e+00
1.236999999999975e+00	1.237895e+00
1.237999999999974e+00	1.238900e+00
1.238999999999974e+00	1.239906e+00
1.239999999999974e+00	1.240912e+00
1.240999999999974e+00	1.241918e+00
1.241999999999974e+00	1.242923e+00
1.242999999999974e+00	1.243929e+00
1.243999999999974e+00	1.244935e+00
1.244999999999974e+00	1.245941e+00
1.245999999999974e+00	1.246947e+00
1.246999999999973e+00	1.247953e+00
1.247999999999973e+00	1.248958e+00
1.248999999999973e+00	1.249964e+00
1.249999999999973e+00	1.250970e+00
1.250999999999973e+00	1.251976e+00
1.251999999999973e+00	1.252982e+00
1.252999999999973e+00	1.253988e+00
1.253999999999973e+00	1.254994e+00
1.254999999999973e+00	1.256000e+00
1.255999999999972e+00	1.257006e+00
1.256999999999972e+00	1.258012e+00
1.257999999999972e+00	1.259018e+00
1.258999999999972e+00	1.260024e+00
1.259999999999972e+00	1.261030e+00
1.260999999999972e+00	1.262036e+00
1.261999999999972e+00	1.263042e+00
1.262999999999972e+00	1.264048e+00
1.263999999999972e+00	1.265054e+00
1.264999999999971e+00	1.266060e+00
1.265999999999971e+00	1.267067e+00
1.266999999999971e+00	1.268073e+00
1.267999999999971e+00	1.269079e+00
1.268999999999971e+00	1.270085e+00
1.269999999999971e+00	1.271091e+00
1.270999999999971e+00	1.272097e+00
1.271999999999971e+00	1.273104e+00
1.272999999999971e+00	1.274110e+00
1.273999999999970e+00	1.275116e+00
1.274999999999970e+00	1.276122e+00
1.275999999999970e+00	1.277129e+00
1.276999999999970e+00	1.278135e+00
1.277999999999970e+00	1.279141e+00
1.278999999999970e+00	1.280148e+00
1.279999999999970e+00	1.281154e+00
1.280999999999970e+00	1.282160e+00
1.281999999999970e+00	1.283167e+00
1.282999999999969e+00	1.284173e+00
1.283999999999969e+00	1.285179e+00
1.284999999999969e+00	1.286186e+00
1.285999999999969e+00	1.287192e+00
1.286999999999969e+00	1.288199e+00
1.287999999999969e+00	1.289205e+00
1.288999999999969e+00	1.290212e+00
1.289999999999969e+00	1.291218e+00
1.290999999999969e+00	1.292225e+00
1.291999999999969e+00	1.293231e+00
1.292999999999968e+00	1.294238e+00
1.293999999999968e+00	1.295244e+00
1.294999999999968e+00	1.296251e+00
1.295999999999968e+00	1.297258e+00
1.296999999999968e+00	1.298264e+00
1.297999999999968e+00	1.299271e+00
1.298999999999968e+00	1.300278e+00
1.299999999999968e+00	1.301284e+00
1.300999999999968e+00	1.302291e+00
1.301999999999967e+00	1.303298e+00
1.302999999999967e+00	1.304304e+00
1.303999999999967e+00	1.305311e+00
1.304999999999967e+00	1.306318e+00
1.305999999999967e+00	1.307325e+00
1.306999999999967e+00	1.308331e+00
1.307999999999967e+00	1.309338e+00
1.308999999999967e+00	1.310345e+00
1.309999999999967e+00	1.311352e+00
1.310999999999966e+00	1.312359e+00
1.311999999999966e+00	1.313366e+00
1.312999999999966e+00	1.314373e+00
1.313999999999966e+00	1.315380e+00
1.314999999999966e+00	1.316387e+00
1.315999999999966e+00	1.317394e+00
1.316999999999966e+00	1.318401e+00
1.317999999999966e+00	1.319408e+00
1.318999999999966e+00	1.320415e+00
1.319999999999965e+00	1.321422e+00
1.320999999999965e+00	1.322429e+00
1.321999999999965e+00	1.323436e+00
1.322999999999965e+00	1.324443e+00
1.323999999999965e+00	1.325451e+00
1.324999999999965e+00	1.326458e+00
1.325999999999965e+00	1.327465e+00
1.326999999999965e+00	1.328472e+00
1.327999999999965e+00	1.329480e+00
1.328999999999964e+00	1.330487e+00
1.329999999999964e+00	1.331494e+00
1.330999999999964e+00	1.332502e+00
1.331999999999964e+00	1.333509e+00
1.332999999999964e+00	1.334516e+00
1.333999999999964e+00	1.335524e+00
1.334999999999964e+00	1.336531e+00
1.335999999999964e+00	1.337539e+00
1.336999999999964e+00	1.338546e+00
1.337999999999963e+00	1.339554e+00
1.338999999999963e+00	1.340561e+00
1.339999999999963e+00	1.341569e+00
1.340999999999963e+00	1.342576e+00
1.341999999999963e+00	1.343584e+00
1.342999999999963e+00	1.344591e+00
1.343999999999963e+00	1.345599e+00
1.344999999999963e+00	1.346607e+00
1.345999999999963e+00	1.347615e+00
1.346999999999962e+00	1.348622e+00
1.347999999999962e+00	1.349630e+00
1.348999999999962e+00	1.350638e+00
1.349999999999962e+00	1.351646e+00
1.350999999999962e+00	1.352654e+00
1.351999999999962e+00	1.353661e+00
1.352999999999962e+00	1.354669e+00
1.353999999999962e+00	1.355677e+00
1.354999999999962e+00	1.356685e+00
1.355999999999961e+00	1.357693e+00
1.356999999999961e+00	1.358701e+00
1.357999999999961e+00	1.359709e+00
1.358999999999961e+00	1.360717e+00
1.359999999999961e+00	1.361726e+00
1.360999999999961e+00	1.362734e+00
1.361999999999961e+00	1.363742e+00
1.362999999999961e+00	1.364750e+00
1.363999999999961e+00	1.365758e+00
1.364999999999960e+00	1.366767e+00
1.365999999999960e+00	1.367775e+00
1.366999999999960e+00	1.368783e+00
1.367999999999960e+00	1.369791e+00
1.368999999999960e+00	1.370800e+00
1.369999999999960e+00	1.371808e+00
1.370999999999960e+00	1.372817e+00
1.371999999999960e+00	1.373825e+00
1.372999999999960e+00	1.374834e+00
1.373999999999959e+00	1.375842e+00
1.374999999999959e+00	1.376851e+00
1.375999999999959e+00	1.377859e+00
1.376999999999959e+00	1.378868e+00
1.377999999999959e+00	1.379876e+00
1.378999999999959e+00	1.380885e+00
1.379999999999959e+00	1.381894e+00
1.380999999999959e+00	1.382903e+00
1.381999999999959e+00	1.383911e+00
1.382999999999958e+00	1.384920e+00
1.383999999999958e+00	1.385929e+00
1.384999999999958e+00	1.386938e+00
1.385999999999958e+00	1.387946e+00
1.386999999999958e+00	1.388955e+00
1.387999999999958e+00	1.389964e+00
1.388999999999958e+00	1.390973e+00
1.389999999999958e+00	1.391982e+00
1.390999999999958e+00	1.392991e+00
1.391999999999957e+00	1.394000e+00
1.392999999999957e+00	1.395009e+00
1.393999999999957e+00	1.396018e+00
1.394999999999957e+00	1.397027e+00
1.395999999999957e+00	1.398037e+00
1.396999999999957e+00	1.399046e+00
1.397999999999957e+00	1.400055e+00
1.398999999999957e+00	1.401064e+00
1.399999999999957e+00	1.402074e+00
1.400999999999957e+00	1.403083e+00
1.401999999999956e+00	1.404092e+00
1.402999999999956e+00	1.405101e+00
1.403999999999956e+00	1.406111e+00
1.404999999999956e+00	1.407120e+00
1.405999999999956e+00	1.408129e+00
1.406999999999956e+00	1.409139e+00
1.407999999999956e+00	1.410148e+00
1.408999999999956e+00	1.411158e+00
1.409999999999956e+00	1.412167e+00
1.410999999999955e+00	1.413177e+00
1.411999999999955e+00	1.414186e+00
1.412999999999955e+00	1.415196e+00
1.413999999999955e+00	1.416205e+00
1.414999999999955e+00	1.417215e+00
1.415999999999955e+00	1.418225e+00
1.416999999999955e+00	1.419234e+00
1.417999999999955e+00	1.420244e+00
1.418999999999955e+00	1.421254e+00
1.419999999999954e+00	1.422263e+00
1.420999999999954e+00	1.423273e+00
1.421999999999954e+00	1.424283e+00
1.422999999999954e+00	1.425292e+00
1.423999999999954e+00	1.426302e+00
1.424999999999954e+00	1.427312e+00
1.425999999999954e+00	1.428322e+00
1.426999999999954e+00	1.429332e+00
1.427999999999954e+00	1.430341e+00
1.428999999999953e+00	1.431351e+00
1.429999999999953e+00	1.432361e+00
1.430999999999953e+00	1.433371e+00
1.431999999999953e+00	1.434381e+00
1.432999999999953e+00	1.435391e+00
1.433999999999953e+00	1.436401e+00
1.434999999999953e+00	1.437411e+00
1.435999999999953e+00	1.438421e+00
1.436999999999953e+00	1.439430e+00
1.437999999999952e+00	1.440440e+00
1.438999999999952e+00	1.441450e+00
1.439999999999952e+00	1.442460e+00
1.440999999999952e+00	1.443470e+00
1.441999999999952e+00	1.444480e+00
1.442999999999952e+00	1.445490e+00
1.443999999999952e+00	1.446500e+00
1.444999999999952e+00	1.447510e+00
1.445999999999952e+00	1.448520e+00
1.446999999999951e+00	1.449530e+00
1.447999999999951e+00	1.450540e+00
1.448999999999951e+00	1.451550e+00
1.449999999999951e+00	1.452560e+00
1.450999999999951e+00	1.453570e+00
1.451999999999951e+00	1.454580e+00
1.452999999999951e+00	1.455590e+00
1.453999999999951e+00	1.456600e+00
1.454999999999951e+00	1.457610e+00
1.455999999999950e+00	1.458621e+00
1.456999999999950e+00	1.459631e+00
1.457999999999950e+00	1.460641e+00
1.458999999999950e+00	1.461651e+00
1.459999999999950e+00	1.462661e+00
1.460999999999950e+00	1.463671e+00
1.461999999999950e+00	1.464681e+00
1.462999999999950e+00	1.465691e+00
1.463999999999950e+00	1.466701e+00
1.464999999999949e+00	1.467711e+00
1.465999999999949e+00	1.468721e+00
1.466999999999949e+00	1.469731e+00
1.467999999999949e+00	1.470741e+00
1.468999999999949e+00	1.471751e+00
1.469999999999949e+00	1.472761e+00
