v_in	V(u_out)
1.470999999999949e+00	1.518429e-02
1.471999999999949e+00	1.518276e-02
1.472999999999949e+00	1.518124e-02
1.473999999999948e+00	1.517975e-02
1.474999999999948e+00	1.517827e-02
1.475999999999948e+00	1.517680e-02
1.476999999999948e+00	1.517536e-02
1.477999999999948e+00	1.517393e-02
1.478999999999948e+00	1.517251e-02
1.479999999999948e+00	1.517111e-02
1.480999999999948e+00	1.516973e-02
1.481999999999948e+00	1.516837e-02
1.482999999999947e+00	1.516702e-02
1.483999999999947e+00	1.516568e-02
1.484999999999947e+00	1.516437e-02
1.485999999999947e+00	1.516306e-02
1.486999999999947e+00	1.516178e-02
1.487999999999947e+00	1.516051e-02
1.488999999999947e+00	1.515925e-02
1.489999999999947e+00	1.515801e-02
1.490999999999947e+00	1.515679e-02
1.491999999999946e+00	1.515558e-02
1.492999999999946e+00	1.515439e-02
1.493999999999946e+00	1.515321e-02
1.494999999999946e+00	1.515205e-02
1.495999999999946e+00	1.515090e-02
1.496999999999946e+00	1.514977e-02
1.497999999999946e+00	1.514865e-02
1.498999999999946e+00	1.514755e-02
1.499999999999946e+00	1.514646e-02
1.500999999999945e+00	1.514539e-02
1.501999999999945e+00	1.514433e-02
1.502999999999945e+00	1.514329e-02
1.503999999999945e+00	1.514226e-02
1.504999999999945e+00	1.514125e-02
1.505999999999945e+00	1.514025e-02
1.506999999999945e+00	1.513926e-02
1.507999999999945e+00	1.513829e-02
1.508999999999945e+00	1.513733e-02
1.509999999999944e+00	1.513639e-02
1.510999999999944e+00	1.513546e-02
1.511999999999944e+00	1.513454e-02
1.512999999999944e+00	1.513364e-02
1.513999999999944e+00	1.513275e-02
1.514999999999944e+00	1.513187e-02
1.515999999999944e+00	1.513101e-02
1.516999999999944e+00	1.513016e-02
1.517999999999944e+00	1.512932e-02
1.518999999999944e+00	1.512850e-02
1.519999999999943e+00	1.512769e-02
1.520999999999943e+00	1.512689e-02
1.521999999999943e+00	1.512611e-02
1.522999999999943e+00	1.512533e-02
1.523999999999943e+00	1.512457e-02
1.524999999999943e+00	1.512383e-02
1.525999999999943e+00	1.512309e-02
1.526999999999943e+00	1.512237e-02
1.527999999999943e+00	1.512166e-02
1.528999999999942e+00	1.512096e-02
1.529999999999942e+00	1.512027e-02
1.530999999999942e+00	1.511960e-02
1.531999999999942e+00	1.511893e-02
1.532999999999942e+00	1.511828e-02
1.533999999999942e+00	1.511764e-02
1.534999999999942e+00	1.511701e-02
1.535999999999942e+00	1.511639e-02
1.536999999999942e+00	1.511579e-02
1.537999999999941e+00	1.511519e-02
1.538999999999941e+00	1.511460e-02
1.539999999999941e+00	1.511403e-02
1.540999999999941e+00	1.511346e-02
1.541999999999941e+00	1.511291e-02
1.542999999999941e+00	1.511237e-02
1.543999999999941e+00	1.511183e-02
1.544999999999941e+00	1.511131e-02
1.545999999999941e+00	1.511080e-02
1.546999999999940e+00	1.511030e-02
1.547999999999940e+00	1.510980e-02
1.548999999999940e+00	1.510932e-02
1.549999999999940e+00	1.510885e-02
1.550999999999940e+00	1.510838e-02
1.551999999999940e+00	1.510793e-02
1.552999999999940e+00	1.510748e-02
1.553999999999940e+00	1.510705e-02
1.554999999999940e+00	1.510662e-02
1.555999999999939e+00	1.510620e-02
1.556999999999939e+00	1.510579e-02
1.557999999999939e+00	1.510539e-02
1.558999999999939e+00	1.510500e-02
1.559999999999939e+00	1.510462e-02
1.560999999999939e+00	1.510424e-02
1.561999999999939e+00	1.510387e-02
1.562999999999939e+00	1.510352e-02
1.563999999999939e+00	1.510317e-02
1.564999999999938e+00	1.510282e-02
1.565999999999938e+00	1.510249e-02
1.566999999999938e+00	1.510216e-02
1.567999999999938e+00	1.510184e-02
1.568999999999938e+00	1.510153e-02
1.569999999999938e+00	1.510123e-02
1.570999999999938e+00	1.510093e-02
1.571999999999938e+00	1.510064e-02
1.572999999999938e+00	1.510036e-02
1.573999999999937e+00	1.510008e-02
1.574999999999937e+00	1.509981e-02
1.575999999999937e+00	1.509955e-02
1.576999999999937e+00	1.509929e-02
1.577999999999937e+00	1.509904e-02
1.578999999999937e+00	1.509880e-02
1.579999999999937e+00	1.509857e-02
1.580999999999937e+00	1.509834e-02
1.581999999999937e+00	1.509811e-02
1.582999999999936e+00	1.509790e-02
1.583999999999936e+00	1.509769e-02
1.584999999999936e+00	1.509748e-02
1.585999999999936e+00	1.509728e-02
1.586999999999936e+00	1.509709e-02
1.587999999999936e+00	1.509690e-02
1.588999999999936e+00	1.509672e-02
1.589999999999936e+00	1.509654e-02
1.590999999999936e+00	1.509637e-02
1.591999999999935e+00	1.509621e-02
1.592999999999935e+00	1.509604e-02
1.593999999999935e+00	1.509589e-02
1.594999999999935e+00	1.509574e-02
1.595999999999935e+00	1.509559e-02
1.596999999999935e+00	1.509545e-02
1.597999999999935e+00	1.509532e-02
1.598999999999935e+00	1.509519e-02
1.599999999999935e+00	1.509506e-02
1.600999999999934e+00	1.509494e-02
1.601999999999934e+00	1.509482e-02
1.602999999999934e+00	1.509471e-02
1.603999999999934e+00	1.509460e-02
1.604999999999934e+00	1.509450e-02
1.605999999999934e+00	1.509440e-02
1.606999999999934e+00	1.509430e-02
1.607999999999934e+00	1.509421e-02
1.608999999999934e+00	1.509412e-02
1.609999999999933e+00	1.509404e-02
1.610999999999933e+00	1.509396e-02
1.611999999999933e+00	1.509389e-02
1.612999999999933e+00	1.509381e-02
1.613999999999933e+00	1.509375e-02
1.614999999999933e+00	1.509368e-02
1.615999999999933e+00	1.509362e-02
1.616999999999933e+00	1.509356e-02
1.617999999999933e+00	1.509351e-02
1.618999999999932e+00	1.509346e-02
1.619999999999932e+00	1.509341e-02
1.620999999999932e+00	1.509337e-02
1.621999999999932e+00	1.509332e-02
1.622999999999932e+00	1.509329e-02
1.623999999999932e+00	1.509325e-02
1.624999999999932e+00	1.509322e-02
1.625999999999932e+00	1.509319e-02
1.626999999999932e+00	1.509317e-02
1.627999999999932e+00	1.509314e-02
1.628999999999931e+00	1.509312e-02
1.629999999999931e+00	1.509311e-02
1.630999999999931e+00	1.509309e-02
1.631999999999931e+00	1.509308e-02
1.632999999999931e+00	1.509307e-02
1.633999999999931e+00	1.509306e-02
1.634999999999931e+00	1.509306e-02
1.635999999999931e+00	1.509306e-02
1.636999999999931e+00	1.509306e-02
1.637999999999930e+00	1.509306e-02
1.638999999999930e+00	1.509307e-02
1.639999999999930e+00	1.509307e-02
1.640999999999930e+00	1.509308e-02
1.641999999999930e+00	1.509310e-02
1.642999999999930e+00	1.509311e-02
1.643999999999930e+00	1.509313e-02
1.644999999999930e+00	1.509314e-02
1.645999999999930e+00	1.509317e-02
1.646999999999929e+00	1.509319e-02
1.647999999999929e+00	1.509321e-02
1.648999999999929e+00	1.509324e-02
1.649999999999929e+00	1.509327e-02
1.650999999999929e+00	1.509330e-02
1.651999999999929e+00	1.509333e-02
1.652999999999929e+00	1.509336e-02
1.653999999999929e+00	1.509340e-02
1.654999999999929e+00	1.509344e-02
1.655999999999928e+00	1.509348e-02
1.656999999999928e+00	1.509352e-02
1.657999999999928e+00	1.509356e-02
1.658999999999928e+00	1.509360e-02
1.659999999999928e+00	1.509365e-02
1.660999999999928e+00	1.509370e-02
1.661999999999928e+00	1.509375e-02
1.662999999999928e+00	1.509380e-02
1.663999999999928e+00	1.509385e-02
1.664999999999927e+00	1.509390e-02
1.665999999999927e+00	1.509396e-02
1.666999999999927e+00	1.509401e-02
1.667999999999927e+00	1.509407e-02
1.668999999999927e+00	1.509413e-02
1.669999999999927e+00	1.509419e-02
1.670999999999927e+00	1.509425e-02
1.671999999999927e+00	1.509431e-02
1.672999999999927e+00	1.509437e-02
1.673999999999926e+00	1.509444e-02
1.674999999999926e+00	1.509450e-02
1.675999999999926e+00	1.509457e-02
1.676999999999926e+00	1.509464e-02
1.677999999999926e+00	1.509471e-02
1.678999999999926e+00	1.509478e-02
1.679999999999926e+00	1.509485e-02
1.680999999999926e+00	1.509492e-02
1.681999999999926e+00	1.509500e-02
1.682999999999925e+00	1.509507e-02
1.683999999999925e+00	1.509515e-02
1.684999999999925e+00	1.509522e-02
1.685999999999925e+00	1.509530e-02
1.686999999999925e+00	1.509538e-02
1.687999999999925e+00	1.509546e-02
1.688999999999925e+00	1.509554e-02
1.689999999999925e+00	1.509562e-02
1.690999999999925e+00	1.509570e-02
1.691999999999924e+00	1.509578e-02
1.692999999999924e+00	1.509587e-02
1.693999999999924e+00	1.509595e-02
1.694999999999924e+00	1.509604e-02
1.695999999999924e+00	1.509612e-02
1.696999999999924e+00	1.509621e-02
1.697999999999924e+00	1.509630e-02
1.698999999999924e+00	1.509639e-02
1.699999999999924e+00	1.509647e-02
1.700999999999923e+00	1.509656e-02
1.701999999999923e+00	1.509665e-02
1.702999999999923e+00	1.509674e-02
1.703999999999923e+00	1.509684e-02
1.704999999999923e+00	1.509693e-02
1.705999999999923e+00	1.509702e-02
1.706999999999923e+00	1.509711e-02
1.707999999999923e+00	1.509721e-02
1.708999999999923e+00	1.509730e-02
1.709999999999922e+00	1.509740e-02
1.710999999999922e+00	1.509749e-02
1.711999999999922e+00	1.509759e-02
1.712999999999922e+00	1.509769e-02
1.713999999999922e+00	1.509778e-02
1.714999999999922e+00	1.509788e-02
1.715999999999922e+00	1.509798e-02
1.716999999999922e+00	1.509808e-02
1.717999999999922e+00	1.509818e-02
1.718999999999921e+00	1.509828e-02
1.719999999999921e+00	1.509838e-02
1.720999999999921e+00	1.509848e-02
1.721999999999921e+00	1.509858e-02
1.722999999999921e+00	1.509868e-02
1.723999999999921e+00	1.509879e-02
1.724999999999921e+00	1.509889e-02
1.725999999999921e+00	1.509899e-02
1.726999999999921e+00	1.509910e-02
1.727999999999920e+00	1.509920e-02
1.728999999999920e+00	1.509930e-02
1.729999999999920e+00	1.509941e-02
1.730999999999920e+00	1.509951e-02
1.731999999999920e+00	1.509962e-02
1.732999999999920e+00	1.509973e-02
1.733999999999920e+00	1.509983e-02
1.734999999999920e+00	1.509994e-02
1.735999999999920e+00	1.510005e-02
1.736999999999919e+00	1.510015e-02
1.737999999999919e+00	1.510026e-02
1.738999999999919e+00	1.510037e-02
1.739999999999919e+00	1.510048e-02
1.740999999999919e+00	1.510058e-02
1.741999999999919e+00	1.510069e-02
1.742999999999919e+00	1.510080e-02
1.743999999999919e+00	1.510091e-02
1.744999999999919e+00	1.510102e-02
1.745999999999919e+00	1.510113e-02
1.746999999999918e+00	1.510124e-02
1.747999999999918e+00	1.510135e-02
1.748999999999918e+00	1.510146e-02
1.749999999999918e+00	1.510157e-02
1.750999999999918e+00	1.510169e-02
1.751999999999918e+00	1.510180e-02
1.752999999999918e+00	1.510191e-02
1.753999999999918e+00	1.510202e-02
1.754999999999918e+00	1.510213e-02
1.755999999999917e+00	1.510224e-02
1.756999999999917e+00	1.510236e-02
1.757999999999917e+00	1.510247e-02
1.758999999999917e+00	1.510258e-02
1.759999999999917e+00	1.510270e-02
1.760999999999917e+00	1.510281e-02
1.761999999999917e+00	1.510292e-02
1.762999999999917e+00	1.510304e-02
1.763999999999917e+00	1.510315e-02
1.764999999999916e+00	1.510326e-02
1.765999999999916e+00	1.510338e-02
1.766999999999916e+00	1.510349e-02
1.767999999999916e+00	1.510361e-02
1.768999999999916e+00	1.510372e-02
1.769999999999916e+00	1.510384e-02
1.770999999999916e+00	1.510395e-02
1.771999999999916e+00	1.510407e-02
1.772999999999916e+00	1.510418e-02
1.773999999999915e+00	1.510430e-02
1.774999999999915e+00	1.510442e-02
1.775999999999915e+00	1.510453e-02
1.776999999999915e+00	1.510465e-02
1.777999999999915e+00	1.510476e-02
1.778999999999915e+00	1.510488e-02
1.779999999999915e+00	1.510500e-02
1.780999999999915e+00	1.510511e-02
1.781999999999915e+00	1.510523e-02
1.782999999999914e+00	1.510535e-02
1.783999999999914e+00	1.510546e-02
1.784999999999914e+00	1.510558e-02
1.785999999999914e+00	1.510570e-02
1.786999999999914e+00	1.510582e-02
1.787999999999914e+00	1.510593e-02
1.788999999999914e+00	1.510605e-02
1.789999999999914e+00	1.510617e-02
1.790999999999914e+00	1.510629e-02
1.791999999999913e+00	1.510640e-02
1.792999999999913e+00	1.510652e-02
1.793999999999913e+00	1.510664e-02
1.794999999999913e+00	1.510676e-02
1.795999999999913e+00	1.510688e-02
1.796999999999913e+00	1.510699e-02
1.797999999999913e+00	1.510711e-02
1.798999999999913e+00	1.510723e-02
1.800000000000000e+00	1.510735e-02
