vcc	V(u_out)
1.734999999999919e+00	1.058784e+00
1.735999999999919e+00	1.057990e+00
1.736999999999919e+00	1.058132e+00
1.737999999999919e+00	1.058614e+00
1.738999999999919e+00	1.057523e+00
1.739999999999919e+00	1.058783e+00
1.740999999999918e+00	1.058673e+00
1.741999999999918e+00	1.057498e+00
1.742999999999918e+00	1.057351e+00
1.743999999999918e+00	1.057783e+00
1.744999999999918e+00	1.058578e+00
1.745999999999918e+00	1.057791e+00
1.746999999999918e+00	1.058754e+00
1.747999999999918e+00	1.058714e+00
1.748999999999918e+00	1.057915e+00
1.749999999999917e+00	1.057164e+00
1.750999999999917e+00	1.057808e+00
1.751999999999917e+00	1.057808e+00
1.752999999999917e+00	1.057890e+00
1.753999999999917e+00	1.058071e+00
1.754999999999917e+00	1.058849e+00
1.755999999999917e+00	1.058559e+00
1.756999999999917e+00	1.058851e+00
1.757999999999917e+00	1.058496e+00
1.758999999999916e+00	1.058618e+00
1.759999999999916e+00	1.058286e+00
1.760999999999916e+00	1.058145e+00
1.761999999999916e+00	1.058296e+00
1.762999999999916e+00	1.059517e+00
1.763999999999916e+00	1.059551e+00
1.764999999999916e+00	1.058693e+00
1.765999999999916e+00	1.057904e+00
1.766999999999916e+00	1.057944e+00
1.767999999999915e+00	1.058347e+00
1.768999999999915e+00	1.057044e+00
1.769999999999915e+00	1.058213e+00
1.770999999999915e+00	1.058247e+00
1.771999999999915e+00	1.057836e+00
1.772999999999915e+00	1.059424e+00
1.773999999999915e+00	1.057788e+00
1.774999999999915e+00	1.057146e+00
1.775999999999915e+00	1.057117e+00
1.776999999999914e+00	1.058046e+00
1.777999999999914e+00	1.058544e+00
1.778999999999914e+00	1.059536e+00
1.779999999999914e+00	1.058549e+00
1.780999999999914e+00	1.059404e+00
1.781999999999914e+00	1.058841e+00
1.782999999999914e+00	1.059407e+00
1.783999999999914e+00	1.058103e+00
1.784999999999914e+00	1.059378e+00
1.785999999999913e+00	1.057922e+00
1.786999999999913e+00	1.058508e+00
1.787999999999913e+00	1.057762e+00
1.788999999999913e+00	1.058810e+00
1.789999999999913e+00	1.057895e+00
1.790999999999913e+00	1.059444e+00
1.791999999999913e+00	1.058050e+00
1.792999999999913e+00	1.057947e+00
1.793999999999913e+00	1.059201e+00
1.794999999999912e+00	1.058609e+00
1.795999999999912e+00	1.059354e+00
1.796999999999912e+00	1.058669e+00
1.797999999999912e+00	1.057923e+00
1.798999999999912e+00	1.058673e+00
1.799999999999912e+00	1.059155e+00
1.800999999999912e+00	1.059569e+00
1.801999999999912e+00	1.060278e+00
1.802999999999912e+00	1.059463e+00
1.803999999999911e+00	1.058804e+00
1.804999999999911e+00	1.059434e+00
1.805999999999911e+00	1.058730e+00
1.806999999999911e+00	1.059145e+00
1.807999999999911e+00	1.059371e+00
1.808999999999911e+00	1.059285e+00
1.809999999999911e+00	1.060299e+00
1.810999999999911e+00	1.059241e+00
1.811999999999911e+00	1.058569e+00
1.812999999999910e+00	1.060286e+00
1.813999999999910e+00	1.060169e+00
1.814999999999910e+00	1.057784e+00
1.815999999999910e+00	1.059491e+00
1.816999999999910e+00	1.059035e+00
1.817999999999910e+00	1.058699e+00
1.818999999999910e+00	1.060275e+00
1.819999999999910e+00	1.059083e+00
1.820999999999910e+00	1.059026e+00
1.821999999999909e+00	1.059406e+00
1.822999999999909e+00	1.060110e+00
1.823999999999909e+00	1.060227e+00
1.824999999999909e+00	1.058836e+00
1.825999999999909e+00	1.058598e+00
1.826999999999909e+00	1.059035e+00
1.827999999999909e+00	1.059487e+00
1.828999999999909e+00	1.058802e+00
1.829999999999909e+00	1.060672e+00
1.830999999999908e+00	1.058876e+00
1.831999999999908e+00	1.058998e+00
1.832999999999908e+00	1.058621e+00
1.833999999999908e+00	1.060216e+00
1.834999999999908e+00	1.060023e+00
1.835999999999908e+00	1.058627e+00
1.836999999999908e+00	1.059497e+00
1.837999999999908e+00	1.059132e+00
1.838999999999908e+00	1.058604e+00
1.839999999999907e+00	1.058790e+00
1.840999999999907e+00	1.060019e+00
1.841999999999907e+00	1.060092e+00
1.842999999999907e+00	1.060484e+00
1.843999999999907e+00	1.058645e+00
1.844999999999907e+00	1.060468e+00
1.845999999999907e+00	1.059543e+00
1.846999999999907e+00	1.059488e+00
1.847999999999907e+00	1.058593e+00
1.848999999999906e+00	1.059023e+00
1.849999999999906e+00	1.059824e+00
1.850999999999906e+00	1.060058e+00
1.851999999999906e+00	1.060157e+00
1.852999999999906e+00	1.060083e+00
1.853999999999906e+00	1.059430e+00
1.854999999999906e+00	1.060059e+00
1.855999999999906e+00	1.060318e+00
1.856999999999906e+00	1.060031e+00
1.857999999999906e+00	1.060148e+00
1.858999999999905e+00	1.060212e+00
1.859999999999905e+00	1.060258e+00
1.860999999999905e+00	1.060356e+00
1.861999999999905e+00	1.059789e+00
1.862999999999905e+00	1.060422e+00
1.863999999999905e+00	1.059713e+00
1.864999999999905e+00	1.059870e+00
1.865999999999905e+00	1.060677e+00
1.866999999999905e+00	1.060690e+00
1.867999999999904e+00	1.061496e+00
1.868999999999904e+00	1.060965e+00
1.869999999999904e+00	1.060863e+00
1.870999999999904e+00	1.059796e+00
1.871999999999904e+00	1.061227e+00
1.872999999999904e+00	1.061988e+00
1.873999999999904e+00	1.060906e+00
1.874999999999904e+00	1.061553e+00
1.875999999999904e+00	1.060813e+00
1.876999999999903e+00	1.061000e+00
1.877999999999903e+00	1.061068e+00
1.878999999999903e+00	1.060952e+00
1.879999999999903e+00	1.061289e+00
1.880999999999903e+00	1.061322e+00
1.881999999999903e+00	1.061593e+00
1.882999999999903e+00	1.061997e+00
1.883999999999903e+00	1.061496e+00
1.884999999999903e+00	1.061791e+00
1.885999999999902e+00	1.062647e+00
1.886999999999902e+00	1.060590e+00
1.887999999999902e+00	1.060979e+00
1.888999999999902e+00	1.061755e+00
1.889999999999902e+00	1.061951e+00
1.890999999999902e+00	1.062904e+00
1.891999999999902e+00	1.061620e+00
1.892999999999902e+00	1.061014e+00
1.893999999999902e+00	1.061228e+00
1.894999999999901e+00	1.061077e+00
1.895999999999901e+00	1.062029e+00
1.896999999999901e+00	1.061325e+00
1.897999999999901e+00	1.061873e+00
1.898999999999901e+00	1.061815e+00
1.899999999999901e+00	1.062015e+00
1.900999999999901e+00	1.061301e+00
1.901999999999901e+00	1.061856e+00
1.902999999999901e+00	1.061861e+00
1.903999999999900e+00	1.062380e+00
1.904999999999900e+00	1.062074e+00
1.905999999999900e+00	1.062153e+00
1.906999999999900e+00	1.061454e+00
1.907999999999900e+00	1.061585e+00
1.908999999999900e+00	1.062067e+00
1.909999999999900e+00	1.062358e+00
1.910999999999900e+00	1.062643e+00
1.911999999999900e+00	1.061455e+00
1.912999999999899e+00	1.062172e+00
1.913999999999899e+00	1.062238e+00
1.914999999999899e+00	1.061792e+00
1.915999999999899e+00	1.062183e+00
1.916999999999899e+00	1.062551e+00
1.917999999999899e+00	1.061535e+00
1.918999999999899e+00	1.061980e+00
1.919999999999899e+00	1.062203e+00
1.920999999999899e+00	1.062229e+00
1.921999999999898e+00	1.061787e+00
1.922999999999898e+00	1.062304e+00
1.923999999999898e+00	1.060826e+00
1.924999999999898e+00	1.061881e+00
1.925999999999898e+00	1.061726e+00
1.926999999999898e+00	1.063172e+00
1.927999999999898e+00	1.062344e+00
1.928999999999898e+00	1.061894e+00
1.929999999999898e+00	1.061716e+00
1.930999999999897e+00	1.063190e+00
1.931999999999897e+00	1.062542e+00
1.932999999999897e+00	1.062980e+00
1.933999999999897e+00	1.061203e+00
1.934999999999897e+00	1.062279e+00
1.935999999999897e+00	1.061069e+00
1.936999999999897e+00	1.061512e+00
1.937999999999897e+00	1.063235e+00
1.938999999999897e+00	1.062476e+00
1.939999999999896e+00	1.062630e+00
1.940999999999896e+00	1.061681e+00
1.941999999999896e+00	1.061001e+00
1.942999999999896e+00	1.062866e+00
1.943999999999896e+00	1.062936e+00
1.944999999999896e+00	1.062254e+00
1.945999999999896e+00	1.062352e+00
1.946999999999896e+00	1.062764e+00
1.947999999999896e+00	1.062764e+00
1.948999999999895e+00	1.062339e+00
1.949999999999895e+00	1.062644e+00
1.950999999999895e+00	1.062212e+00
1.951999999999895e+00	1.063022e+00
1.952999999999895e+00	1.062654e+00
1.953999999999895e+00	1.062448e+00
1.954999999999895e+00	1.062352e+00
1.955999999999895e+00	1.062405e+00
1.956999999999895e+00	1.062968e+00
1.957999999999894e+00	1.062505e+00
1.958999999999894e+00	1.063852e+00
1.959999999999894e+00	1.062977e+00
1.960999999999894e+00	1.063204e+00
1.961999999999894e+00	1.063104e+00
1.962999999999894e+00	1.062577e+00
1.963999999999894e+00	1.063966e+00
1.964999999999894e+00	1.064000e+00
1.965999999999894e+00	1.061475e+00
1.966999999999894e+00	1.063926e+00
1.967999999999893e+00	1.062174e+00
1.968999999999893e+00	1.062629e+00
1.969999999999893e+00	1.062920e+00
1.970999999999893e+00	1.062607e+00
1.971999999999893e+00	1.062577e+00
1.972999999999893e+00	1.062356e+00
1.973999999999893e+00	1.062530e+00
1.974999999999893e+00	1.063956e+00
1.975999999999893e+00	1.062284e+00
1.976999999999892e+00	1.063088e+00
1.977999999999892e+00	1.063268e+00
1.978999999999892e+00	1.063770e+00
1.979999999999892e+00	1.062362e+00
1.980999999999892e+00	1.062314e+00
1.981999999999892e+00	1.062907e+00
1.982999999999892e+00	1.062309e+00
1.983999999999892e+00	1.063034e+00
1.984999999999892e+00	1.063040e+00
1.985999999999891e+00	1.063106e+00
1.986999999999891e+00	1.062290e+00
1.987999999999891e+00	1.062383e+00
1.988999999999891e+00	1.063601e+00
1.989999999999891e+00	1.063025e+00
1.990999999999891e+00	1.063564e+00
1.991999999999891e+00	1.064690e+00
1.992999999999891e+00	1.063785e+00
1.993999999999891e+00	1.062979e+00
1.994999999999890e+00	1.063153e+00
1.995999999999890e+00	1.064638e+00
1.996999999999890e+00	1.063073e+00
1.997999999999890e+00	1.063130e+00
1.998999999999890e+00	1.063721e+00
2.000000000000000e+00	1.063048e+00
