vout	Id(M1)	Id(M2)
1.680000000000001e-01	2.459116e-05	4.614817e-05
1.690000000000001e-01	2.459116e-05	4.619684e-05
1.700000000000001e-01	2.459116e-05	4.624432e-05
1.710000000000001e-01	2.459116e-05	4.629063e-05
1.720000000000001e-01	2.459116e-05	4.633579e-05
1.730000000000001e-01	2.459116e-05	4.637985e-05
1.740000000000001e-01	2.459116e-05	4.642283e-05
1.750000000000001e-01	2.459116e-05	4.646475e-05
1.760000000000001e-01	2.459116e-05	4.650564e-05
1.770000000000001e-01	2.459116e-05	4.654553e-05
1.780000000000001e-01	2.459116e-05	4.658444e-05
1.790000000000001e-01	2.459116e-05	4.662240e-05
1.800000000000001e-01	2.459116e-05	4.665945e-05
1.810000000000001e-01	2.459116e-05	4.669559e-05
1.820000000000001e-01	2.459116e-05	4.673085e-05
1.830000000000001e-01	2.459116e-05	4.676526e-05
1.840000000000001e-01	2.459116e-05	4.679885e-05
1.850000000000001e-01	2.459116e-05	4.683162e-05
1.860000000000001e-01	2.459116e-05	4.686361e-05
1.870000000000001e-01	2.459116e-05	4.689484e-05
1.880000000000001e-01	2.459116e-05	4.692532e-05
1.890000000000001e-01	2.459116e-05	4.695509e-05
1.900000000000001e-01	2.459116e-05	4.698415e-05
1.910000000000001e-01	2.459116e-05	4.701253e-05
1.920000000000001e-01	2.459116e-05	4.704024e-05
1.930000000000001e-01	2.459116e-05	4.706731e-05
1.940000000000001e-01	2.459116e-05	4.709375e-05
1.950000000000001e-01	2.459116e-05	4.711959e-05
1.960000000000001e-01	2.459116e-05	4.714483e-05
1.970000000000001e-01	2.459116e-05	4.716949e-05
1.980000000000001e-01	2.459116e-05	4.719359e-05
1.990000000000001e-01	2.459116e-05	4.721716e-05
2.000000000000001e-01	2.459116e-05	4.724019e-05
2.010000000000002e-01	2.459116e-05	4.726271e-05
2.020000000000002e-01	2.459116e-05	4.728473e-05
2.030000000000002e-01	2.459116e-05	4.730626e-05
2.040000000000002e-01	2.459116e-05	4.732733e-05
2.050000000000002e-01	2.459116e-05	4.734793e-05
2.060000000000002e-01	2.459116e-05	4.736810e-05
2.070000000000002e-01	2.459116e-05	4.738782e-05
2.080000000000002e-01	2.459116e-05	4.740713e-05
2.090000000000002e-01	2.459116e-05	4.742603e-05
2.100000000000002e-01	2.459116e-05	4.744453e-05
2.110000000000002e-01	2.459116e-05	4.746265e-05
2.120000000000002e-01	2.459116e-05	4.748039e-05
2.130000000000002e-01	2.459116e-05	4.749777e-05
2.140000000000002e-01	2.459116e-05	4.751480e-05
2.150000000000002e-01	2.459116e-05	4.753147e-05
2.160000000000002e-01	2.459116e-05	4.754782e-05
2.170000000000002e-01	2.459116e-05	4.756384e-05
2.180000000000002e-01	2.459116e-05	4.757954e-05
2.190000000000002e-01	2.459116e-05	4.759494e-05
2.200000000000002e-01	2.459116e-05	4.761004e-05
2.210000000000002e-01	2.459116e-05	4.762484e-05
2.220000000000002e-01	2.459116e-05	4.763937e-05
2.230000000000002e-01	2.459116e-05	4.765362e-05
2.240000000000002e-01	2.459116e-05	4.766760e-05
2.250000000000002e-01	2.459116e-05	4.768132e-05
2.260000000000002e-01	2.459116e-05	4.769479e-05
2.270000000000002e-01	2.459116e-05	4.770801e-05
2.280000000000002e-01	2.459116e-05	4.772099e-05
2.290000000000002e-01	2.459116e-05	4.773374e-05
2.300000000000002e-01	2.459116e-05	4.774626e-05
2.310000000000002e-01	2.459116e-05	4.775856e-05
2.320000000000002e-01	2.459116e-05	4.777065e-05
2.330000000000002e-01	2.459116e-05	4.778253e-05
2.340000000000002e-01	2.459116e-05	4.779421e-05
2.350000000000002e-01	2.459116e-05	4.780569e-05
2.360000000000002e-01	2.459116e-05	4.781697e-05
2.370000000000002e-01	2.459116e-05	4.782807e-05
2.380000000000002e-01	2.459116e-05	4.783898e-05
2.390000000000002e-01	2.459116e-05	4.784972e-05
2.400000000000002e-01	2.459116e-05	4.786028e-05
2.410000000000002e-01	2.459116e-05	4.787067e-05
2.420000000000002e-01	2.459116e-05	4.788090e-05
2.430000000000002e-01	2.459116e-05	4.789097e-05
2.440000000000002e-01	2.459116e-05	4.790088e-05
2.450000000000002e-01	2.459116e-05	4.791064e-05
2.460000000000002e-01	2.459116e-05	4.792026e-05
2.470000000000002e-01	2.459116e-05	4.792972e-05
2.480000000000002e-01	2.459116e-05	4.793905e-05
2.490000000000002e-01	2.459116e-05	4.794824e-05
2.500000000000002e-01	2.459116e-05	4.795729e-05
2.510000000000002e-01	2.459116e-05	4.796622e-05
2.520000000000002e-01	2.459116e-05	4.797501e-05
2.530000000000002e-01	2.459116e-05	4.798369e-05
2.540000000000002e-01	2.459116e-05	4.799224e-05
2.550000000000002e-01	2.459116e-05	4.800067e-05
2.560000000000002e-01	2.459116e-05	4.800899e-05
2.570000000000002e-01	2.459116e-05	4.801719e-05
2.580000000000002e-01	2.459116e-05	4.802529e-05
2.590000000000002e-01	2.459116e-05	4.803327e-05
2.600000000000002e-01	2.459116e-05	4.804116e-05
2.610000000000002e-01	2.459116e-05	4.804894e-05
2.620000000000002e-01	2.459116e-05	4.805662e-05
2.630000000000002e-01	2.459116e-05	4.806420e-05
2.640000000000002e-01	2.459116e-05	4.807169e-05
2.650000000000002e-01	2.459116e-05	4.807908e-05
2.660000000000002e-01	2.459116e-05	4.808639e-05
2.670000000000002e-01	2.459116e-05	4.809360e-05
2.680000000000002e-01	2.459116e-05	4.810073e-05
2.690000000000002e-01	2.459116e-05	4.810778e-05
2.700000000000002e-01	2.459116e-05	4.811474e-05
2.710000000000002e-01	2.459116e-05	4.812162e-05
2.720000000000002e-01	2.459116e-05	4.812842e-05
2.730000000000002e-01	2.459116e-05	4.813514e-05
2.740000000000002e-01	2.459116e-05	4.814179e-05
2.750000000000002e-01	2.459116e-05	4.814837e-05
2.760000000000002e-01	2.459116e-05	4.815487e-05
2.770000000000002e-01	2.459116e-05	4.816130e-05
2.780000000000002e-01	2.459116e-05	4.816766e-05
2.790000000000002e-01	2.459116e-05	4.817396e-05
2.800000000000002e-01	2.459116e-05	4.818019e-05
2.810000000000002e-01	2.459116e-05	4.818635e-05
2.820000000000002e-01	2.459116e-05	4.819245e-05
2.830000000000002e-01	2.459116e-05	4.819849e-05
2.840000000000002e-01	2.459116e-05	4.820447e-05
2.850000000000002e-01	2.459116e-05	4.821039e-05
2.860000000000002e-01	2.459116e-05	4.821625e-05
2.870000000000002e-01	2.459116e-05	4.822205e-05
2.880000000000002e-01	2.459116e-05	4.822780e-05
2.890000000000002e-01	2.459116e-05	4.823349e-05
2.900000000000002e-01	2.459116e-05	4.823913e-05
2.910000000000002e-01	2.459116e-05	4.824472e-05
2.920000000000002e-01	2.459116e-05	4.825026e-05
2.930000000000002e-01	2.459116e-05	4.825575e-05
2.940000000000002e-01	2.459116e-05	4.826118e-05
2.950000000000002e-01	2.459116e-05	4.826657e-05
2.960000000000002e-01	2.459116e-05	4.827192e-05
2.970000000000002e-01	2.459116e-05	4.827721e-05
2.980000000000002e-01	2.459116e-05	4.828246e-05
2.990000000000002e-01	2.459116e-05	4.828767e-05
3.000000000000002e-01	2.459116e-05	4.829283e-05
3.010000000000002e-01	2.459116e-05	4.829795e-05
3.020000000000002e-01	2.459116e-05	4.830303e-05
3.030000000000002e-01	2.459116e-05	4.830807e-05
3.040000000000002e-01	2.459116e-05	4.831306e-05
3.050000000000002e-01	2.459116e-05	4.831802e-05
3.060000000000002e-01	2.459116e-05	4.832294e-05
3.070000000000002e-01	2.459116e-05	4.832782e-05
3.080000000000002e-01	2.459116e-05	4.833266e-05
3.090000000000002e-01	2.459116e-05	4.833747e-05
3.100000000000002e-01	2.459116e-05	4.834224e-05
3.110000000000002e-01	2.459116e-05	4.834698e-05
3.120000000000002e-01	2.459116e-05	4.835168e-05
3.130000000000002e-01	2.459116e-05	4.835635e-05
3.140000000000002e-01	2.459116e-05	4.836098e-05
3.150000000000002e-01	2.459116e-05	4.836558e-05
3.160000000000002e-01	2.459116e-05	4.837015e-05
3.170000000000002e-01	2.459116e-05	4.837469e-05
3.180000000000002e-01	2.459116e-05	4.837920e-05
3.190000000000002e-01	2.459116e-05	4.838367e-05
3.200000000000002e-01	2.459116e-05	4.838812e-05
3.210000000000002e-01	2.459116e-05	4.839254e-05
3.220000000000002e-01	2.459116e-05	4.839692e-05
3.230000000000002e-01	2.459116e-05	4.840129e-05
3.240000000000002e-01	2.459116e-05	4.840562e-05
3.250000000000002e-01	2.459116e-05	4.840992e-05
3.260000000000002e-01	2.459116e-05	4.841420e-05
3.270000000000002e-01	2.459116e-05	4.841845e-05
3.280000000000002e-01	2.459116e-05	4.842268e-05
3.290000000000002e-01	2.459116e-05	4.842688e-05
3.300000000000002e-01	2.459116e-05	4.843106e-05
3.310000000000002e-01	2.459116e-05	4.843521e-05
3.320000000000002e-01	2.459116e-05	4.843934e-05
3.330000000000002e-01	2.459116e-05	4.844344e-05
3.340000000000002e-01	2.459116e-05	4.844752e-05
3.350000000000002e-01	2.459116e-05	4.845158e-05
3.360000000000002e-01	2.459116e-05	4.845561e-05
3.370000000000002e-01	2.459116e-05	4.845963e-05
3.380000000000002e-01	2.459116e-05	4.846362e-05
3.390000000000002e-01	2.459116e-05	4.846759e-05
3.400000000000002e-01	2.459116e-05	4.847153e-05
3.410000000000002e-01	2.459116e-05	4.847546e-05
3.420000000000002e-01	2.459116e-05	4.847937e-05
3.430000000000002e-01	2.459116e-05	4.848326e-05
3.440000000000003e-01	2.459116e-05	4.848713e-05
3.450000000000003e-01	2.459116e-05	4.849098e-05
3.460000000000003e-01	2.459116e-05	4.849480e-05
3.470000000000003e-01	2.459116e-05	4.849861e-05
3.480000000000003e-01	2.459116e-05	4.850241e-05
3.490000000000003e-01	2.459116e-05	4.850618e-05
3.500000000000003e-01	2.459116e-05	4.850993e-05
3.510000000000003e-01	2.459116e-05	4.851367e-05
3.520000000000003e-01	2.459116e-05	4.851739e-05
3.530000000000003e-01	2.459116e-05	4.852109e-05
3.540000000000003e-01	2.459116e-05	4.852478e-05
3.550000000000003e-01	2.459116e-05	4.852845e-05
3.560000000000003e-01	2.459116e-05	4.853210e-05
3.570000000000003e-01	2.459116e-05	4.853574e-05
3.580000000000003e-01	2.459116e-05	4.853936e-05
3.590000000000003e-01	2.459116e-05	4.854297e-05
3.600000000000003e-01	2.459116e-05	4.854656e-05
3.610000000000003e-01	2.459116e-05	4.855014e-05
3.620000000000003e-01	2.459116e-05	4.855369e-05
3.630000000000003e-01	2.459116e-05	4.855724e-05
3.640000000000003e-01	2.459116e-05	4.856077e-05
3.650000000000003e-01	2.459116e-05	4.856429e-05
3.660000000000003e-01	2.459116e-05	4.856779e-05
3.670000000000003e-01	2.459116e-05	4.857128e-05
3.680000000000003e-01	2.459116e-05	4.857476e-05
3.690000000000003e-01	2.459116e-05	4.857822e-05
3.700000000000003e-01	2.459116e-05	4.858167e-05
3.710000000000003e-01	2.459116e-05	4.858511e-05
3.720000000000003e-01	2.459116e-05	4.858853e-05
3.730000000000003e-01	2.459116e-05	4.859194e-05
3.740000000000003e-01	2.459116e-05	4.859534e-05
3.750000000000003e-01	2.459116e-05	4.859872e-05
3.760000000000003e-01	2.459116e-05	4.860209e-05
3.770000000000003e-01	2.459116e-05	4.860545e-05
3.780000000000003e-01	2.459116e-05	4.860880e-05
3.790000000000003e-01	2.459116e-05	4.861214e-05
3.800000000000003e-01	2.459116e-05	4.861547e-05
3.810000000000003e-01	2.459116e-05	4.861878e-05
3.820000000000003e-01	2.459116e-05	4.862209e-05
3.830000000000003e-01	2.459116e-05	4.862538e-05
3.840000000000003e-01	2.459116e-05	4.862866e-05
3.850000000000003e-01	2.459116e-05	4.863193e-05
3.860000000000003e-01	2.459116e-05	4.863519e-05
3.870000000000003e-01	2.459116e-05	4.863844e-05
3.880000000000003e-01	2.459116e-05	4.864168e-05
3.890000000000003e-01	2.459116e-05	4.864491e-05
3.900000000000003e-01	2.459116e-05	4.864813e-05
3.910000000000003e-01	2.459116e-05	4.865134e-05
3.920000000000003e-01	2.459116e-05	4.865454e-05
3.930000000000003e-01	2.459116e-05	4.865773e-05
3.940000000000003e-01	2.459116e-05	4.866091e-05
3.950000000000003e-01	2.459116e-05	4.866408e-05
3.960000000000003e-01	2.459116e-05	4.866724e-05
3.970000000000003e-01	2.459116e-05	4.867039e-05
3.980000000000003e-01	2.459116e-05	4.867354e-05
3.990000000000003e-01	2.459116e-05	4.867667e-05
4.000000000000003e-01	2.459116e-05	4.867980e-05
4.010000000000003e-01	2.459116e-05	4.868292e-05
4.020000000000003e-01	2.459116e-05	4.868603e-05
4.030000000000003e-01	2.459116e-05	4.868913e-05
4.040000000000003e-01	2.459116e-05	4.869222e-05
4.050000000000003e-01	2.459116e-05	4.869530e-05
4.060000000000003e-01	2.459116e-05	4.869838e-05
4.070000000000003e-01	2.459116e-05	4.870145e-05
4.080000000000003e-01	2.459116e-05	4.870451e-05
4.090000000000003e-01	2.459116e-05	4.870756e-05
4.100000000000003e-01	2.459116e-05	4.871060e-05
4.110000000000003e-01	2.459116e-05	4.871364e-05
4.120000000000003e-01	2.459116e-05	4.871667e-05
4.130000000000003e-01	2.459116e-05	4.871969e-05
4.140000000000003e-01	2.459116e-05	4.872270e-05
4.150000000000003e-01	2.459116e-05	4.872571e-05
4.160000000000003e-01	2.459116e-05	4.872871e-05
4.170000000000003e-01	2.459116e-05	4.873170e-05
4.180000000000003e-01	2.459116e-05	4.873469e-05
4.190000000000003e-01	2.459116e-05	4.873766e-05
4.200000000000003e-01	2.459116e-05	4.874064e-05
4.210000000000003e-01	2.459116e-05	4.874360e-05
4.220000000000003e-01	2.459116e-05	4.874656e-05
4.230000000000003e-01	2.459116e-05	4.874951e-05
4.240000000000003e-01	2.459116e-05	4.875246e-05
4.250000000000003e-01	2.459116e-05	4.875540e-05
4.260000000000003e-01	2.459116e-05	4.875833e-05
4.270000000000003e-01	2.459116e-05	4.876125e-05
4.280000000000003e-01	2.459116e-05	4.876417e-05
4.290000000000003e-01	2.459116e-05	4.876709e-05
4.300000000000003e-01	2.459116e-05	4.876999e-05
4.310000000000003e-01	2.459116e-05	4.877289e-05
4.320000000000003e-01	2.459116e-05	4.877579e-05
4.330000000000003e-01	2.459116e-05	4.877868e-05
4.340000000000003e-01	2.459116e-05	4.878156e-05
4.350000000000003e-01	2.459116e-05	4.878444e-05
4.360000000000003e-01	2.459116e-05	4.878731e-05
4.370000000000003e-01	2.459116e-05	4.879018e-05
4.380000000000003e-01	2.459116e-05	4.879304e-05
4.390000000000003e-01	2.459116e-05	4.879590e-05
4.400000000000003e-01	2.459116e-05	4.879875e-05
4.410000000000003e-01	2.459116e-05	4.880159e-05
4.420000000000003e-01	2.459116e-05	4.880443e-05
4.430000000000003e-01	2.459116e-05	4.880727e-05
4.440000000000003e-01	2.459116e-05	4.881010e-05
4.450000000000003e-01	2.459116e-05	4.881292e-05
4.460000000000003e-01	2.459116e-05	4.881574e-05
4.470000000000003e-01	2.459116e-05	4.881855e-05
4.480000000000003e-01	2.459116e-05	4.882136e-05
4.490000000000003e-01	2.459116e-05	4.882416e-05
4.500000000000003e-01	2.459116e-05	4.882696e-05
4.510000000000003e-01	2.459116e-05	4.882976e-05
4.520000000000003e-01	2.459116e-05	4.883255e-05
4.530000000000003e-01	2.459116e-05	4.883533e-05
4.540000000000003e-01	2.459116e-05	4.883811e-05
4.550000000000003e-01	2.459116e-05	4.884089e-05
4.560000000000003e-01	2.459116e-05	4.884366e-05
4.570000000000004e-01	2.459116e-05	4.884642e-05
4.580000000000004e-01	2.459116e-05	4.884919e-05
4.590000000000004e-01	2.459116e-05	4.885194e-05
4.600000000000004e-01	2.459116e-05	4.885470e-05
4.610000000000004e-01	2.459116e-05	4.885744e-05
4.620000000000004e-01	2.459116e-05	4.886019e-05
4.630000000000004e-01	2.459116e-05	4.886293e-05
4.640000000000004e-01	2.459116e-05	4.886567e-05
4.650000000000004e-01	2.459116e-05	4.886840e-05
4.660000000000004e-01	2.459116e-05	4.887113e-05
4.670000000000004e-01	2.459116e-05	4.887385e-05
4.680000000000004e-01	2.459116e-05	4.887657e-05
4.690000000000004e-01	2.459116e-05	4.887928e-05
4.700000000000004e-01	2.459116e-05	4.888200e-05
4.710000000000004e-01	2.459116e-05	4.888470e-05
4.720000000000004e-01	2.459116e-05	4.888741e-05
4.730000000000004e-01	2.459116e-05	4.889011e-05
4.740000000000004e-01	2.459116e-05	4.889281e-05
4.750000000000004e-01	2.459116e-05	4.889550e-05
4.760000000000004e-01	2.459116e-05	4.889819e-05
4.770000000000004e-01	2.459116e-05	4.890087e-05
4.780000000000004e-01	2.459116e-05	4.890355e-05
4.790000000000004e-01	2.459116e-05	4.890623e-05
4.800000000000004e-01	2.459116e-05	4.890890e-05
4.810000000000004e-01	2.459116e-05	4.891157e-05
4.820000000000004e-01	2.459116e-05	4.891424e-05
4.830000000000004e-01	2.459116e-05	4.891691e-05
4.840000000000004e-01	2.459116e-05	4.891957e-05
4.850000000000004e-01	2.459116e-05	4.892222e-05
4.860000000000004e-01	2.459116e-05	4.892488e-05
4.870000000000004e-01	2.459116e-05	4.892753e-05
4.880000000000004e-01	2.459116e-05	4.893017e-05
4.890000000000004e-01	2.459116e-05	4.893282e-05
4.900000000000004e-01	2.459116e-05	4.893546e-05
4.910000000000004e-01	2.459116e-05	4.893809e-05
4.920000000000004e-01	2.459116e-05	4.894073e-05
4.930000000000004e-01	2.459116e-05	4.894336e-05
4.940000000000004e-01	2.459116e-05	4.894599e-05
4.950000000000004e-01	2.459116e-05	4.894862e-05
4.960000000000004e-01	2.459116e-05	4.895123e-05
4.970000000000004e-01	2.459116e-05	4.895385e-05
4.980000000000004e-01	2.459116e-05	4.895647e-05
4.990000000000004e-01	2.459116e-05	4.895908e-05
5.000000000000003e-01	2.459116e-05	4.896169e-05
5.010000000000003e-01	2.459116e-05	4.896430e-05
5.020000000000003e-01	2.459116e-05	4.896690e-05
5.030000000000003e-01	2.459116e-05	4.896950e-05
5.040000000000003e-01	2.459116e-05	4.897210e-05
5.050000000000003e-01	2.459116e-05	4.897470e-05
5.060000000000003e-01	2.459116e-05	4.897729e-05
5.070000000000003e-01	2.459116e-05	4.897988e-05
5.080000000000003e-01	2.459116e-05	4.898247e-05
5.090000000000003e-01	2.459116e-05	4.898505e-05
5.100000000000003e-01	2.459116e-05	4.898763e-05
5.110000000000003e-01	2.459116e-05	4.899021e-05
5.120000000000003e-01	2.459116e-05	4.899279e-05
5.130000000000003e-01	2.459116e-05	4.899536e-05
5.140000000000003e-01	2.459116e-05	4.899794e-05
