vcc	Id(Mp1)	Id(Mp2)	Id(Mp3)
1.396999999999956e+00	1.309059e-05	1.959199e-05	2.980252e-05
1.397999999999956e+00	1.314573e-05	1.960431e-05	2.982286e-05
1.398999999999956e+00	1.320074e-05	1.961656e-05	2.984311e-05
1.399999999999956e+00	1.325562e-05	1.962876e-05	2.986328e-05
1.400999999999956e+00	1.331037e-05	1.964091e-05	2.988336e-05
1.401999999999956e+00	1.336498e-05	1.965299e-05	2.990336e-05
1.402999999999956e+00	1.341945e-05	1.966501e-05	2.992327e-05
1.403999999999956e+00	1.347379e-05	1.967698e-05	2.994309e-05
1.404999999999955e+00	1.352799e-05	1.968888e-05	2.996282e-05
1.405999999999955e+00	1.358205e-05	1.970073e-05	2.998247e-05
1.406999999999955e+00	1.363596e-05	1.971252e-05	3.000203e-05
1.407999999999955e+00	1.368973e-05	1.972425e-05	3.002151e-05
1.408999999999955e+00	1.374336e-05	1.973593e-05	3.004090e-05
1.409999999999955e+00	1.379684e-05	1.974754e-05	3.006021e-05
1.410999999999955e+00	1.385017e-05	1.975910e-05	3.007943e-05
1.411999999999955e+00	1.390335e-05	1.977060e-05	3.009856e-05
1.412999999999955e+00	1.395638e-05	1.978204e-05	3.011762e-05
1.413999999999954e+00	1.400926e-05	1.979343e-05	3.013658e-05
1.414999999999954e+00	1.406198e-05	1.980476e-05	3.015546e-05
1.415999999999954e+00	1.411455e-05	1.981603e-05	3.017425e-05
1.416999999999954e+00	1.416697e-05	1.982724e-05	3.019296e-05
1.417999999999954e+00	1.421922e-05	1.983840e-05	3.021159e-05
1.418999999999954e+00	1.427132e-05	1.984949e-05	3.023013e-05
1.419999999999954e+00	1.432325e-05	1.986053e-05	3.024858e-05
1.420999999999954e+00	1.437502e-05	1.987152e-05	3.026695e-05
1.421999999999954e+00	1.442663e-05	1.988244e-05	3.028524e-05
1.422999999999953e+00	1.447808e-05	1.989331e-05	3.030344e-05
1.423999999999953e+00	1.452935e-05	1.990413e-05	3.032156e-05
1.424999999999953e+00	1.458047e-05	1.991488e-05	3.033960e-05
1.425999999999953e+00	1.463141e-05	1.992558e-05	3.035755e-05
1.426999999999953e+00	1.468218e-05	1.993623e-05	3.037542e-05
1.427999999999953e+00	1.473278e-05	1.994681e-05	3.039320e-05
1.428999999999953e+00	1.478321e-05	1.995734e-05	3.041090e-05
1.429999999999953e+00	1.483347e-05	1.996782e-05	3.042852e-05
1.430999999999953e+00	1.488355e-05	1.997824e-05	3.044605e-05
1.431999999999952e+00	1.493346e-05	1.998860e-05	3.046350e-05
1.432999999999952e+00	1.498319e-05	1.999890e-05	3.048087e-05
1.433999999999952e+00	1.503274e-05	2.000915e-05	3.049815e-05
1.434999999999952e+00	1.508211e-05	2.001935e-05	3.051535e-05
1.435999999999952e+00	1.513130e-05	2.002949e-05	3.053247e-05
1.436999999999952e+00	1.518031e-05	2.003957e-05	3.054951e-05
1.437999999999952e+00	1.522913e-05	2.004959e-05	3.056646e-05
1.438999999999952e+00	1.527778e-05	2.005956e-05	3.058333e-05
1.439999999999952e+00	1.532623e-05	2.006948e-05	3.060012e-05
1.440999999999951e+00	1.537450e-05	2.007934e-05	3.061683e-05
1.441999999999951e+00	1.542258e-05	2.008914e-05	3.063345e-05
1.442999999999951e+00	1.547047e-05	2.009889e-05	3.064999e-05
1.443999999999951e+00	1.551817e-05	2.010858e-05	3.066645e-05
1.444999999999951e+00	1.556568e-05	2.011822e-05	3.068282e-05
1.445999999999951e+00	1.561300e-05	2.012780e-05	3.069912e-05
1.446999999999951e+00	1.566012e-05	2.013732e-05	3.071533e-05
1.447999999999951e+00	1.570704e-05	2.014680e-05	3.073146e-05
1.448999999999951e+00	1.575377e-05	2.015621e-05	3.074751e-05
1.449999999999950e+00	1.580031e-05	2.016557e-05	3.076348e-05
1.450999999999950e+00	1.584664e-05	2.017488e-05	3.077936e-05
1.451999999999950e+00	1.589277e-05	2.018413e-05	3.079517e-05
1.452999999999950e+00	1.593871e-05	2.019332e-05	3.081089e-05
1.453999999999950e+00	1.598443e-05	2.020246e-05	3.082653e-05
1.454999999999950e+00	1.602996e-05	2.021155e-05	3.084209e-05
1.455999999999950e+00	1.607528e-05	2.022058e-05	3.085756e-05
1.456999999999950e+00	1.612040e-05	2.022956e-05	3.087296e-05
1.457999999999950e+00	1.616531e-05	2.023848e-05	3.088827e-05
1.458999999999949e+00	1.621001e-05	2.024734e-05	3.090350e-05
1.459999999999949e+00	1.625449e-05	2.025615e-05	3.091865e-05
1.460999999999949e+00	1.629877e-05	2.026491e-05	3.093372e-05
1.461999999999949e+00	1.634284e-05	2.027361e-05	3.094871e-05
1.462999999999949e+00	1.638669e-05	2.028225e-05	3.096361e-05
1.463999999999949e+00	1.643033e-05	2.029084e-05	3.097844e-05
1.464999999999949e+00	1.647375e-05	2.029938e-05	3.099318e-05
1.465999999999949e+00	1.651696e-05	2.030786e-05	3.100784e-05
1.466999999999949e+00	1.655994e-05	2.031629e-05	3.102242e-05
1.467999999999948e+00	1.660271e-05	2.032466e-05	3.103692e-05
1.468999999999948e+00	1.664526e-05	2.033297e-05	3.105134e-05
1.469999999999948e+00	1.668758e-05	2.034123e-05	3.106567e-05
1.470999999999948e+00	1.672968e-05	2.034944e-05	3.107992e-05
1.471999999999948e+00	1.677156e-05	2.035759e-05	3.109409e-05
1.472999999999948e+00	1.681321e-05	2.036569e-05	3.110818e-05
1.473999999999948e+00	1.685463e-05	2.037373e-05	3.112219e-05
1.474999999999948e+00	1.689583e-05	2.038172e-05	3.113611e-05
1.475999999999948e+00	1.693679e-05	2.038965e-05	3.114996e-05
1.476999999999947e+00	1.697753e-05	2.039753e-05	3.116372e-05
1.477999999999947e+00	1.701803e-05	2.040535e-05	3.117740e-05
1.478999999999947e+00	1.705830e-05	2.041311e-05	3.119100e-05
1.479999999999947e+00	1.709833e-05	2.042082e-05	3.120452e-05
1.480999999999947e+00	1.713813e-05	2.042848e-05	3.121795e-05
1.481999999999947e+00	1.717769e-05	2.043608e-05	3.123130e-05
1.482999999999947e+00	1.721701e-05	2.044363e-05	3.124457e-05
1.483999999999947e+00	1.725609e-05	2.045112e-05	3.125776e-05
1.484999999999947e+00	1.729494e-05	2.045855e-05	3.127087e-05
1.485999999999946e+00	1.733354e-05	2.046593e-05	3.128389e-05
1.486999999999946e+00	1.737189e-05	2.047326e-05	3.129683e-05
1.487999999999946e+00	1.741000e-05	2.048053e-05	3.130969e-05
1.488999999999946e+00	1.744787e-05	2.048774e-05	3.132246e-05
1.489999999999946e+00	1.748549e-05	2.049490e-05	3.133516e-05
1.490999999999946e+00	1.752286e-05	2.050200e-05	3.134777e-05
1.491999999999946e+00	1.755998e-05	2.050905e-05	3.136029e-05
1.492999999999946e+00	1.759685e-05	2.051604e-05	3.137274e-05
1.493999999999946e+00	1.763347e-05	2.052298e-05	3.138511e-05
1.494999999999945e+00	1.766983e-05	2.052986e-05	3.139738e-05
1.495999999999945e+00	1.770594e-05	2.053669e-05	3.140958e-05
1.496999999999945e+00	1.774180e-05	2.054346e-05	3.142169e-05
1.497999999999945e+00	1.777740e-05	2.055017e-05	3.143372e-05
1.498999999999945e+00	1.781274e-05	2.055683e-05	3.144567e-05
1.499999999999945e+00	1.784782e-05	2.056343e-05	3.145753e-05
1.500999999999945e+00	1.788264e-05	2.056998e-05	3.146932e-05
1.501999999999945e+00	1.791721e-05	2.057647e-05	3.148101e-05
1.502999999999945e+00	1.795150e-05	2.058290e-05	3.149263e-05
1.503999999999944e+00	1.798554e-05	2.058928e-05	3.150416e-05
1.504999999999944e+00	1.801931e-05	2.059560e-05	3.151561e-05
1.505999999999944e+00	1.805282e-05	2.060187e-05	3.152697e-05
1.506999999999944e+00	1.808606e-05	2.060808e-05	3.153825e-05
1.507999999999944e+00	1.811903e-05	2.061424e-05	3.154945e-05
1.508999999999944e+00	1.815174e-05	2.062034e-05	3.156056e-05
1.509999999999944e+00	1.818417e-05	2.062638e-05	3.157159e-05
1.510999999999944e+00	1.821634e-05	2.063237e-05	3.158254e-05
1.511999999999944e+00	1.824823e-05	2.063830e-05	3.159340e-05
1.512999999999944e+00	1.827985e-05	2.064418e-05	3.160418e-05
1.513999999999943e+00	1.831120e-05	2.065000e-05	3.161488e-05
1.514999999999943e+00	1.834228e-05	2.065576e-05	3.162549e-05
1.515999999999943e+00	1.837308e-05	2.066147e-05	3.163602e-05
1.516999999999943e+00	1.840361e-05	2.066712e-05	3.164646e-05
1.517999999999943e+00	1.843386e-05	2.067271e-05	3.165682e-05
1.518999999999943e+00	1.846384e-05	2.067825e-05	3.166710e-05
1.519999999999943e+00	1.849353e-05	2.068374e-05	3.167729e-05
1.520999999999943e+00	1.852295e-05	2.068917e-05	3.168740e-05
1.521999999999943e+00	1.855210e-05	2.069454e-05	3.169743e-05
1.522999999999942e+00	1.858096e-05	2.069985e-05	3.170738e-05
1.523999999999942e+00	1.860955e-05	2.070511e-05	3.171723e-05
1.524999999999942e+00	1.863785e-05	2.071032e-05	3.172701e-05
1.525999999999942e+00	1.866588e-05	2.071547e-05	3.173670e-05
1.526999999999942e+00	1.869362e-05	2.072056e-05	3.174632e-05
1.527999999999942e+00	1.872109e-05	2.072560e-05	3.175584e-05
1.528999999999942e+00	1.874827e-05	2.073059e-05	3.176529e-05
1.529999999999942e+00	1.877517e-05	2.073551e-05	3.177465e-05
1.530999999999942e+00	1.880179e-05	2.074039e-05	3.178393e-05
1.531999999999941e+00	1.882813e-05	2.074520e-05	3.179313e-05
1.532999999999941e+00	1.885419e-05	2.074997e-05	3.180224e-05
1.533999999999941e+00	1.887997e-05	2.075467e-05	3.181128e-05
1.534999999999941e+00	1.890546e-05	2.075933e-05	3.182023e-05
1.535999999999941e+00	1.893068e-05	2.076393e-05	3.182909e-05
1.536999999999941e+00	1.895561e-05	2.076847e-05	3.183788e-05
1.537999999999941e+00	1.898026e-05	2.077296e-05	3.184659e-05
1.538999999999941e+00	1.900464e-05	2.077740e-05	3.185521e-05
1.539999999999941e+00	1.902873e-05	2.078178e-05	3.186376e-05
1.540999999999940e+00	1.905254e-05	2.078610e-05	3.187222e-05
1.541999999999940e+00	1.907607e-05	2.079038e-05	3.188061e-05
1.542999999999940e+00	1.909932e-05	2.079460e-05	3.188891e-05
1.543999999999940e+00	1.912230e-05	2.079877e-05	3.189713e-05
1.544999999999940e+00	1.914499e-05	2.080288e-05	3.190528e-05
1.545999999999940e+00	1.916741e-05	2.080695e-05	3.191334e-05
1.546999999999940e+00	1.918956e-05	2.081095e-05	3.192133e-05
1.547999999999940e+00	1.921142e-05	2.081491e-05	3.192924e-05
1.548999999999940e+00	1.923302e-05	2.081882e-05	3.193707e-05
1.549999999999939e+00	1.925434e-05	2.082267e-05	3.194482e-05
1.550999999999939e+00	1.927538e-05	2.082647e-05	3.195250e-05
1.551999999999939e+00	1.929616e-05	2.083022e-05	3.196009e-05
1.552999999999939e+00	1.931666e-05	2.083392e-05	3.196762e-05
1.553999999999939e+00	1.933690e-05	2.083757e-05	3.197507e-05
1.554999999999939e+00	1.935686e-05	2.084117e-05	3.198244e-05
1.555999999999939e+00	1.937656e-05	2.084472e-05	3.198973e-05
1.556999999999939e+00	1.939600e-05	2.084822e-05	3.199695e-05
1.557999999999939e+00	1.941517e-05	2.085167e-05	3.200410e-05
1.558999999999938e+00	1.943408e-05	2.085507e-05	3.201118e-05
1.559999999999938e+00	1.945273e-05	2.085842e-05	3.201818e-05
1.560999999999938e+00	1.947111e-05	2.086173e-05	3.202511e-05
1.561999999999938e+00	1.948924e-05	2.086499e-05	3.203196e-05
1.562999999999938e+00	1.950712e-05	2.086819e-05	3.203875e-05
1.563999999999938e+00	1.952474e-05	2.087136e-05	3.204546e-05
1.564999999999938e+00	1.954211e-05	2.087447e-05	3.205211e-05
1.565999999999938e+00	1.955923e-05	2.087754e-05	3.205868e-05
1.566999999999938e+00	1.957610e-05	2.088056e-05	3.206519e-05
1.567999999999937e+00	1.959272e-05	2.088354e-05	3.207163e-05
1.568999999999937e+00	1.960910e-05	2.088647e-05	3.207800e-05
1.569999999999937e+00	1.962523e-05	2.088936e-05	3.208430e-05
1.570999999999937e+00	1.964113e-05	2.089220e-05	3.209054e-05
1.571999999999937e+00	1.965679e-05	2.089500e-05	3.209671e-05
1.572999999999937e+00	1.967222e-05	2.089776e-05	3.210282e-05
1.573999999999937e+00	1.968741e-05	2.090047e-05	3.210886e-05
1.574999999999937e+00	1.970236e-05	2.090315e-05	3.211484e-05
1.575999999999937e+00	1.971710e-05	2.090578e-05	3.212076e-05
1.576999999999936e+00	1.973160e-05	2.090836e-05	3.212661e-05
1.577999999999936e+00	1.974588e-05	2.091091e-05	3.213240e-05
1.578999999999936e+00	1.975994e-05	2.091342e-05	3.213814e-05
1.579999999999936e+00	1.977378e-05	2.091589e-05	3.214381e-05
1.580999999999936e+00	1.978741e-05	2.091831e-05	3.214942e-05
1.581999999999936e+00	1.980081e-05	2.092070e-05	3.215497e-05
1.582999999999936e+00	1.981402e-05	2.092305e-05	3.216047e-05
1.583999999999936e+00	1.982700e-05	2.092536e-05	3.216591e-05
1.584999999999936e+00	1.983979e-05	2.092764e-05	3.217129e-05
1.585999999999935e+00	1.985237e-05	2.092988e-05	3.217662e-05
1.586999999999935e+00	1.986475e-05	2.093208e-05	3.218190e-05
1.587999999999935e+00	1.987694e-05	2.093425e-05	3.218712e-05
1.588999999999935e+00	1.988892e-05	2.093638e-05	3.219228e-05
1.589999999999935e+00	1.990072e-05	2.093847e-05	3.219740e-05
1.590999999999935e+00	1.991233e-05	2.094053e-05	3.220246e-05
1.591999999999935e+00	1.992374e-05	2.094256e-05	3.220747e-05
1.592999999999935e+00	1.993498e-05	2.094456e-05	3.221243e-05
1.593999999999935e+00	1.994603e-05	2.094652e-05	3.221734e-05
1.594999999999934e+00	1.995691e-05	2.094845e-05	3.222220e-05
1.595999999999934e+00	1.996760e-05	2.095034e-05	3.222702e-05
1.596999999999934e+00	1.997813e-05	2.095221e-05	3.223179e-05
1.597999999999934e+00	1.998848e-05	2.095404e-05	3.223651e-05
1.598999999999934e+00	1.999867e-05	2.095585e-05	3.224119e-05
1.599999999999934e+00	2.000869e-05	2.095762e-05	3.224582e-05
1.600999999999934e+00	2.001854e-05	2.095937e-05	3.225041e-05
1.601999999999934e+00	2.002824e-05	2.096109e-05	3.225495e-05
1.602999999999934e+00	2.003778e-05	2.096278e-05	3.225946e-05
1.603999999999933e+00	2.004716e-05	2.096444e-05	3.226392e-05
1.604999999999933e+00	2.005640e-05	2.096607e-05	3.226834e-05
1.605999999999933e+00	2.006548e-05	2.096768e-05	3.227271e-05
1.606999999999933e+00	2.007442e-05	2.096926e-05	3.227705e-05
1.607999999999933e+00	2.008321e-05	2.097081e-05	3.228135e-05
1.608999999999933e+00	2.009186e-05	2.097234e-05	3.228562e-05
1.609999999999933e+00	2.010037e-05	2.097385e-05	3.228984e-05
1.610999999999933e+00	2.010875e-05	2.097533e-05	3.229403e-05
1.611999999999933e+00	2.011699e-05	2.097678e-05	3.229818e-05
1.612999999999932e+00	2.012510e-05	2.097822e-05	3.230230e-05
1.613999999999932e+00	2.013308e-05	2.097963e-05	3.230638e-05
1.614999999999932e+00	2.014093e-05	2.098101e-05	3.231043e-05
1.615999999999932e+00	2.014866e-05	2.098238e-05	3.231444e-05
1.616999999999932e+00	2.015627e-05	2.098372e-05	3.231843e-05
1.617999999999932e+00	2.016376e-05	2.098504e-05	3.232238e-05
1.618999999999932e+00	2.017113e-05	2.098634e-05	3.232629e-05
1.619999999999932e+00	2.017838e-05	2.098762e-05	3.233018e-05
1.620999999999932e+00	2.018552e-05	2.098888e-05	3.233404e-05
1.621999999999931e+00	2.019256e-05	2.099012e-05	3.233787e-05
1.622999999999931e+00	2.019948e-05	2.099134e-05	3.234166e-05
1.623999999999931e+00	2.020629e-05	2.099254e-05	3.234543e-05
1.624999999999931e+00	2.021301e-05	2.099373e-05	3.234917e-05
1.625999999999931e+00	2.021962e-05	2.099489e-05	3.235289e-05
1.626999999999931e+00	2.022613e-05	2.099604e-05	3.235658e-05
1.627999999999931e+00	2.023254e-05	2.099717e-05	3.236024e-05
1.628999999999931e+00	2.023885e-05	2.099828e-05	3.236387e-05
1.629999999999931e+00	2.024507e-05	2.099938e-05	3.236748e-05
1.630999999999931e+00	2.025120e-05	2.100046e-05	3.237107e-05
1.631999999999930e+00	2.025724e-05	2.100152e-05	3.237463e-05
1.632999999999930e+00	2.026319e-05	2.100257e-05	3.237817e-05
1.633999999999930e+00	2.026906e-05	2.100360e-05	3.238168e-05
1.634999999999930e+00	2.027483e-05	2.100462e-05	3.238517e-05
1.635999999999930e+00	2.028053e-05	2.100562e-05	3.238864e-05
1.636999999999930e+00	2.028614e-05	2.100661e-05	3.239209e-05
1.637999999999930e+00	2.029168e-05	2.100758e-05	3.239552e-05
1.638999999999930e+00	2.029714e-05	2.100854e-05	3.239892e-05
1.639999999999930e+00	2.030252e-05	2.100949e-05	3.240231e-05
1.640999999999929e+00	2.030782e-05	2.101042e-05	3.240567e-05
1.641999999999929e+00	2.031305e-05	2.101134e-05	3.240902e-05
1.642999999999929e+00	2.031821e-05	2.101225e-05	3.241235e-05
1.643999999999929e+00	2.032330e-05	2.101314e-05	3.241566e-05
1.644999999999929e+00	2.032833e-05	2.101402e-05	3.241895e-05
1.645999999999929e+00	2.033328e-05	2.101489e-05	3.242222e-05
1.646999999999929e+00	2.033817e-05	2.101575e-05	3.242547e-05
1.647999999999929e+00	2.034299e-05	2.101660e-05	3.242871e-05
1.648999999999929e+00	2.034776e-05	2.101744e-05	3.243193e-05
1.649999999999928e+00	2.035246e-05	2.101826e-05	3.243513e-05
1.650999999999928e+00	2.035709e-05	2.101908e-05	3.243832e-05
1.651999999999928e+00	2.036167e-05	2.101988e-05	3.244149e-05
1.652999999999928e+00	2.036620e-05	2.102068e-05	3.244465e-05
1.653999999999928e+00	2.037066e-05	2.102146e-05	3.244779e-05
1.654999999999928e+00	2.037507e-05	2.102224e-05	3.245092e-05
1.655999999999928e+00	2.037943e-05	2.102300e-05	3.245403e-05
1.656999999999928e+00	2.038373e-05	2.102375e-05	3.245713e-05
1.657999999999928e+00	2.038798e-05	2.102450e-05	3.246022e-05
1.658999999999927e+00	2.039219e-05	2.102524e-05	3.246329e-05
1.659999999999927e+00	2.039634e-05	2.102597e-05	3.246635e-05
1.660999999999927e+00	2.040044e-05	2.102669e-05	3.246939e-05
1.661999999999927e+00	2.040449e-05	2.102740e-05	3.247242e-05
1.662999999999927e+00	2.040850e-05	2.102810e-05	3.247544e-05
1.663999999999927e+00	2.041246e-05	2.102879e-05	3.247845e-05
1.664999999999927e+00	2.041638e-05	2.102948e-05	3.248145e-05
1.665999999999927e+00	2.042026e-05	2.103016e-05	3.248443e-05
1.666999999999927e+00	2.042409e-05	2.103083e-05	3.248740e-05
1.667999999999926e+00	2.042788e-05	2.103150e-05	3.249037e-05
1.668999999999926e+00	2.043162e-05	2.103216e-05	3.249332e-05
1.669999999999926e+00	2.043533e-05	2.103281e-05	3.249626e-05
1.670999999999926e+00	2.043900e-05	2.103345e-05	3.249919e-05
1.671999999999926e+00	2.044263e-05	2.103408e-05	3.250211e-05
1.672999999999926e+00	2.044622e-05	2.103472e-05	3.250502e-05
1.673999999999926e+00	2.044978e-05	2.103534e-05	3.250792e-05
1.674999999999926e+00	2.045330e-05	2.103595e-05	3.251081e-05
1.675999999999926e+00	2.045679e-05	2.103657e-05	3.251369e-05
1.676999999999925e+00	2.046024e-05	2.103717e-05	3.251656e-05
1.677999999999925e+00	2.046365e-05	2.103777e-05	3.251942e-05
1.678999999999925e+00	2.046704e-05	2.103836e-05	3.252228e-05
1.679999999999925e+00	2.047039e-05	2.103895e-05	3.252512e-05
1.680999999999925e+00	2.047371e-05	2.103953e-05	3.252796e-05
1.681999999999925e+00	2.047699e-05	2.104010e-05	3.253079e-05
1.682999999999925e+00	2.048025e-05	2.104068e-05	3.253361e-05
1.683999999999925e+00	2.048348e-05	2.104124e-05	3.253642e-05
1.684999999999925e+00	2.048668e-05	2.104180e-05	3.253923e-05
1.685999999999924e+00	2.048985e-05	2.104236e-05	3.254203e-05
1.686999999999924e+00	2.049299e-05	2.104291e-05	3.254482e-05
1.687999999999924e+00	2.049610e-05	2.104345e-05	3.254760e-05
1.688999999999924e+00	2.049919e-05	2.104399e-05	3.255038e-05
1.689999999999924e+00	2.050225e-05	2.104453e-05	3.255315e-05
1.690999999999924e+00	2.050529e-05	2.104506e-05	3.255591e-05
1.691999999999924e+00	2.050830e-05	2.104558e-05	3.255867e-05
1.692999999999924e+00	2.051128e-05	2.104611e-05	3.256141e-05
1.693999999999924e+00	2.051424e-05	2.104662e-05	3.256416e-05
1.694999999999923e+00	2.051718e-05	2.104714e-05	3.256690e-05
1.695999999999923e+00	2.052009e-05	2.104765e-05	3.256962e-05
1.696999999999923e+00	2.052298e-05	2.104815e-05	3.257235e-05
1.697999999999923e+00	2.052585e-05	2.104866e-05	3.257507e-05
1.698999999999923e+00	2.052870e-05	2.104915e-05	3.257778e-05
1.699999999999923e+00	2.053152e-05	2.104965e-05	3.258049e-05
1.700999999999923e+00	2.053433e-05	2.105014e-05	3.258319e-05
1.701999999999923e+00	2.053711e-05	2.105063e-05	3.258588e-05
1.702999999999923e+00	2.053988e-05	2.105111e-05	3.258857e-05
1.703999999999922e+00	2.054262e-05	2.105159e-05	3.259126e-05
1.704999999999922e+00	2.054534e-05	2.105206e-05	3.259394e-05
1.705999999999922e+00	2.054805e-05	2.105254e-05	3.259661e-05
1.706999999999922e+00	2.055073e-05	2.105301e-05	3.259928e-05
1.707999999999922e+00	2.055340e-05	2.105347e-05	3.260195e-05
1.708999999999922e+00	2.055605e-05	2.105394e-05	3.260461e-05
1.709999999999922e+00	2.055868e-05	2.105440e-05	3.260727e-05
1.710999999999922e+00	2.056130e-05	2.105485e-05	3.260992e-05
1.711999999999922e+00	2.056390e-05	2.105531e-05	3.261257e-05
1.712999999999921e+00	2.056648e-05	2.105576e-05	3.261521e-05
1.713999999999921e+00	2.056904e-05	2.105621e-05	3.261785e-05
1.714999999999921e+00	2.057159e-05	2.105665e-05	3.262048e-05
1.715999999999921e+00	2.057413e-05	2.105710e-05	3.262311e-05
1.716999999999921e+00	2.057665e-05	2.105754e-05	3.262574e-05
1.717999999999921e+00	2.057915e-05	2.105797e-05	3.262836e-05
1.718999999999921e+00	2.058164e-05	2.105841e-05	3.263098e-05
1.719999999999921e+00	2.058411e-05	2.105884e-05	3.263359e-05
1.720999999999921e+00	2.058657e-05	2.105927e-05	3.263620e-05
1.721999999999920e+00	2.058902e-05	2.105970e-05	3.263881e-05
1.722999999999920e+00	2.059145e-05	2.106012e-05	3.264142e-05
1.723999999999920e+00	2.059387e-05	2.106054e-05	3.264401e-05
1.724999999999920e+00	2.059627e-05	2.106096e-05	3.264661e-05
1.725999999999920e+00	2.059867e-05	2.106138e-05	3.264920e-05
1.726999999999920e+00	2.060104e-05	2.106180e-05	3.265179e-05
1.727999999999920e+00	2.060341e-05	2.106221e-05	3.265438e-05
1.728999999999920e+00	2.060577e-05	2.106262e-05	3.265696e-05
1.729999999999920e+00	2.060811e-05	2.106303e-05	3.265954e-05
1.730999999999919e+00	2.061044e-05	2.106344e-05	3.266212e-05
1.731999999999919e+00	2.061276e-05	2.106384e-05	3.266470e-05
1.732999999999919e+00	2.061507e-05	2.106424e-05	3.266727e-05
1.733999999999919e+00	2.061736e-05	2.106464e-05	3.266984e-05
1.734999999999919e+00	2.061965e-05	2.106505e-05	3.267240e-05
1.735999999999919e+00	2.062192e-05	2.106544e-05	3.267496e-05
1.736999999999919e+00	2.062419e-05	2.106584e-05	3.267752e-05
1.737999999999919e+00	2.062644e-05	2.106623e-05	3.268008e-05
1.738999999999919e+00	2.062869e-05	2.106662e-05	3.268263e-05
1.739999999999919e+00	2.063092e-05	2.106701e-05	3.268518e-05
1.740999999999918e+00	2.063314e-05	2.106740e-05	3.268773e-05
1.741999999999918e+00	2.063536e-05	2.106779e-05	3.269028e-05
1.742999999999918e+00	2.063756e-05	2.106817e-05	3.269283e-05
1.743999999999918e+00	2.063976e-05	2.106855e-05	3.269537e-05
1.744999999999918e+00	2.064194e-05	2.106893e-05	3.269791e-05
1.745999999999918e+00	2.064412e-05	2.106931e-05	3.270045e-05
1.746999999999918e+00	2.064629e-05	2.106969e-05	3.270298e-05
1.747999999999918e+00	2.064845e-05	2.107007e-05	3.270551e-05
1.748999999999918e+00	2.065060e-05	2.107044e-05	3.270804e-05
1.749999999999917e+00	2.065274e-05	2.107082e-05	3.271057e-05
1.750999999999917e+00	2.065488e-05	2.107119e-05	3.271309e-05
1.751999999999917e+00	2.065701e-05	2.107156e-05	3.271562e-05
1.752999999999917e+00	2.065912e-05	2.107193e-05	3.271814e-05
1.753999999999917e+00	2.066123e-05	2.107230e-05	3.272066e-05
1.754999999999917e+00	2.066334e-05	2.107266e-05	3.272318e-05
1.755999999999917e+00	2.066543e-05	2.107303e-05	3.272570e-05
1.756999999999917e+00	2.066752e-05	2.107339e-05	3.272821e-05
1.757999999999917e+00	2.066960e-05	2.107376e-05	3.273072e-05
1.758999999999916e+00	2.067167e-05	2.107412e-05	3.273323e-05
1.759999999999916e+00	2.067374e-05	2.107448e-05	3.273574e-05
1.760999999999916e+00	2.067580e-05	2.107484e-05	3.273824e-05
1.761999999999916e+00	2.067785e-05	2.107520e-05	3.274075e-05
1.762999999999916e+00	2.067990e-05	2.107555e-05	3.274325e-05
1.763999999999916e+00	2.068193e-05	2.107591e-05	3.274575e-05
1.764999999999916e+00	2.068397e-05	2.107626e-05	3.274826e-05
1.765999999999916e+00	2.068599e-05	2.107661e-05	3.275075e-05
1.766999999999916e+00	2.068801e-05	2.107696e-05	3.275325e-05
1.767999999999915e+00	2.069003e-05	2.107732e-05	3.275574e-05
1.768999999999915e+00	2.069203e-05	2.107767e-05	3.275823e-05
1.769999999999915e+00	2.069403e-05	2.107801e-05	3.276073e-05
1.770999999999915e+00	2.069603e-05	2.107836e-05	3.276322e-05
1.771999999999915e+00	2.069802e-05	2.107871e-05	3.276571e-05
1.772999999999915e+00	2.070000e-05	2.107905e-05	3.276820e-05
1.773999999999915e+00	2.070198e-05	2.107940e-05	3.277068e-05
1.774999999999915e+00	2.070396e-05	2.107974e-05	3.277317e-05
1.775999999999915e+00	2.070592e-05	2.108008e-05	3.277565e-05
1.776999999999914e+00	2.070788e-05	2.108043e-05	3.277813e-05
1.777999999999914e+00	2.070984e-05	2.108077e-05	3.278061e-05
1.778999999999914e+00	2.071179e-05	2.108111e-05	3.278309e-05
1.779999999999914e+00	2.071374e-05	2.108145e-05	3.278557e-05
1.780999999999914e+00	2.071568e-05	2.108178e-05	3.278804e-05
1.781999999999914e+00	2.071762e-05	2.108212e-05	3.279052e-05
1.782999999999914e+00	2.071955e-05	2.108246e-05	3.279299e-05
1.783999999999914e+00	2.072147e-05	2.108279e-05	3.279546e-05
1.784999999999914e+00	2.072340e-05	2.108313e-05	3.279793e-05
1.785999999999913e+00	2.072531e-05	2.108346e-05	3.280040e-05
1.786999999999913e+00	2.072723e-05	2.108380e-05	3.280287e-05
1.787999999999913e+00	2.072914e-05	2.108413e-05	3.280534e-05
1.788999999999913e+00	2.073104e-05	2.108446e-05	3.280781e-05
1.789999999999913e+00	2.073294e-05	2.108479e-05	3.281027e-05
1.790999999999913e+00	2.073483e-05	2.108512e-05	3.281274e-05
1.791999999999913e+00	2.073672e-05	2.108545e-05	3.281520e-05
1.792999999999913e+00	2.073861e-05	2.108578e-05	3.281766e-05
1.793999999999913e+00	2.074049e-05	2.108610e-05	3.282012e-05
1.794999999999912e+00	2.074237e-05	2.108643e-05	3.282259e-05
